SoilRegionKey,areasymbol,lkey,areaname,mlraoffice,longitude,latitude,mbrminx,mbrminy,mbrmaxx,mbrmaxy,SoilLat,SoilLon,SolarLat,SolarLon,Year,solarKey
33.972:-94.218,AR133,15142,"Sevier County, Arkansas","Morgantown, WV",-94.21785736,33.97175576,-94.47743812,33.75093728,-93.9582766,34.19257424,33.972,-94.218,33.97,-94.22,2017,33.970:-94.220
36.194:-91.485,AR135,15143,"Sharp County, Arkansas","Morgantown, WV",-91.48458194,36.19415634,-91.71073908,35.89066817,-91.25842481,36.4976445,36.194,-91.485,36.21,-91.5,2017,36.210:-91.500
35.919:-92.127,AR137,15144,"Stone County, Arkansas","Morgantown, WV",-92.1272513,35.91901429,-92.41842436,35.70499582,-91.83607823,36.13303276,35.919,-92.127,35.93,-92.14,2017,35.930:-92.140
33.198:-92.529,AR139,15145,"Union County, Arkansas","Temple, TX",-92.52884971,33.19797199,-92.98878677,33.00807977,-92.06891266,33.38786421,33.198,-92.529,33.21,-92.54,2017,33.210:-92.540
35.577:-92.546,AR141,84278,"Van Buren County, Arkansas","Morgantown, WV",-92.54587555,35.577249,-92.8509448,35.36366224,-92.24080631,35.79083576,35.577,-92.546,35.57,-92.54,2017,35.570:-92.540
35.993:-94.220,AR143,15146,"Washington County, Arkansas","Morgantown, WV",-94.22001178,35.9932567,-94.55230919,35.75039903,-93.88771437,36.23611436,35.993,-94.22,36.01,-94.22,2017,36.010:-94.220
35.277:-91.733,AR145,15147,"White County, Arkansas","Morgantown, WV",-91.73258949,35.2774892,-92.11976681,35.02064684,-91.34541216,35.53433156,35.277,-91.733,35.29,-91.74,2017,35.290:-91.740
35.179:-91.259,AR147,16403,"Woodruff County, Arkansas","Auburn, AL",-91.25937201,35.17911017,-91.47901293,34.91236345,-91.03973109,35.44585689,35.179,-91.259,35.17,-91.26,2017,35.170:-91.260
35.031:-93.303,AR149,15150,"Yell County, Arkansas","Morgantown, WV",-93.30283142,35.03073757,-93.70978115,34.74362127,-92.89588169,35.31785387,35.031,-93.303,35.05,-93.3,2017,35.050:-93.300
33.713:-92.636,AR620,15152,"Calhoun and Dallas Counties, Arkansas","Temple, TX",-92.6359561,33.7126358,-92.96089821,33.26957626,-92.31101398,34.15569534,33.713,-92.636,33.73,-92.62,2017,33.730:-92.620
34.138:-93.085,AR630,15153,"Clark and Hot Spring Counties, Arkansas","Morgantown, WV",-93.08530281,34.13798898,-93.50186744,33.76987422,-92.66873819,34.50610374,34.138,-93.085,34.13,-93.1,2017,34.130:-93.100
34.138:-91.828,AR660,15156,"Jefferson and Lincoln Counties, Arkansas","Temple, TX",-91.82753336,34.13811932,-92.23355658,33.7834271,-91.42151014,34.49281154,34.138,-91.828,34.13,-91.82,2017,34.130:-91.820
33.482:-93.928,AR670,15157,"Lafayette, Little River, and Miller Counties, Arkansas","Temple, TX",-93.92761828,33.48198013,-94.48969953,33.01858123,-93.36553703,33.94537902,33.482,-93.928,33.49,-93.94,2017,33.490:-93.940
34.786:-91.733,AR680,15158,"Lonoke and Prairie Counties, Arkansas","Temple, TX",-91.73255493,34.78562205,-92.12125024,34.4797588,-91.34385963,35.0914853,34.786,-91.733,34.77,-91.74,2017,34.770:-91.740
-14.265:-170.133,AS630,14212,"American Samoa, Islands of Aunuu, Ofu, Olosega, Tau, and Tutuila","Davis, CA",-170.1326873,-14.26460847,-170.846799,-14.37385557,-169.4185757,-14.15536136,-14.265,-170.133,-14.27,-170.38,2017,-14.270:-170.380
36.545:-113.608,AZ623,10250,"Shivwits Area, Arizona, Part of Mohave County","Phoenix, AZ",-113.6079279,36.54542674,-114.0507703,36.09075124,-113.1650856,37.00010224,36.545,-113.608,36.53,-113.62,2017,36.530:-113.620
36.648:-112.929,AZ625,10251,"Mohave County Area, Arizona, Northeastern Part, and Part of Coconino County","Phoenix, AZ",-112.9294544,36.64828514,-113.3546678,36.29595456,-112.504241,37.00061572,36.648,-112.929,36.65,-112.94,2017,36.650:-112.940
34.683:-113.990,AZ627,14188,"Mohave County, Arizona, Southern Part","Phoenix, AZ",-113.9896877,34.68317302,-114.6465001,34.209653,-113.3328753,35.15669305,34.683,-113.99,34.69,-113.98,2017,34.690:-113.980
36.753:-112.030,AZ629,10252,"Coconino County Area, Arizona, North Kaibab Part","Phoenix, AZ",-112.0301085,36.75347775,-112.6386849,36.50558975,-111.4215322,37.00136575,36.753,-112.03,36.77,-112.02,2017,36.770:-112.020
35.394:-112.026,AZ631,10253,"Coconino County Area, Arizona, Central Part","Phoenix, AZ",-112.0263968,35.39407509,-113.3020977,34.63705738,-110.7506959,36.1510928,35.394,-112.026,35.41,-112.02,2017,35.410:-112.020
34.736:-110.297,AZ633,10254,"Navajo County Area, Arizona, Central Part","Phoenix, AZ",-110.2967398,34.73582793,-110.7507033,34.30112225,-109.8427762,35.17053361,34.736,-110.297,34.73,-110.3,2017,34.730:-110.300
34.520:-109.455,AZ635,19497,"Apache County, Arizona, Central Part","Phoenix, AZ",-109.4553252,34.51989243,-109.8653246,33.78154394,-109.0453257,35.25824092,34.52,-109.455,34.53,-109.46,2017,34.530:-109.460
34.706:-112.660,AZ637,10256,"Yavapai County, Arizona, Western Part","Phoenix, AZ",-112.6595719,34.70640102,-113.3339005,33.88226141,-111.9852432,35.53054063,34.706,-112.66,34.69,-112.66,2017,34.690:-112.660
34.693:-112.136,AZ639,10257,"Black Hills-Sedona Area, Arizona, Parts of Coconino and Yavapai Counties","Phoenix, AZ",-112.1356265,34.69294677,-112.6121538,34.24815068,-111.6590992,35.13774285,34.693,-112.136,34.69,-112.14,2017,34.690:-112.140
34.752:-111.665,AZ641,10258,"Beaver Creek Area, Arizona","Phoenix, AZ",-111.6652898,34.75153034,-111.9412768,34.57300448,-111.3893027,34.93005621,34.752,-111.665,34.77,-111.66,2017,34.770:-111.660
34.601:-111.415,AZ643,10259,"Long Valley Area, Arizona","Phoenix, AZ",-111.4145545,34.60132093,-111.8699217,34.3058586,-110.9591873,34.89678327,34.601,-111.415,34.61,-111.42,2017,34.610:-111.420
33.670:-112.380,AZ645,10260,"Aguila-Carefree Area, Arizona, Parts of Maricopa and Pinal Counties","Phoenix, AZ",-112.37979,33.66991425,-113.3346175,33.29196881,-111.4249626,34.04785969,33.67,-112.38,33.69,-112.38,2017,33.690:-112.380
32.008:-112.847,AZ646,17978,"Organ Pipe Cactus National Monument, Arizona","Phoenix, AZ",-112.8466256,32.00833627,-113.0856714,31.81595253,-112.6075798,32.20072001,32.008,-112.847,32.01,-112.86,2017,32.010:-112.860
32.574:-113.435,AZ647,10261,"Luke Air Force Range, Arizona, Parts of Maricopa, Pima and Yuma Counties","Phoenix, AZ",-113.4348572,32.57388013,-114.5636428,32.23498468,-112.3060716,32.91277557,32.574,-113.435,32.57,-113.42,2017,32.570:-113.420
32.234:-113.446,AZ648,10262,"Cabeza Prieta Area, Arizona, Parts of Pima and Yuma Counties","Phoenix, AZ",-113.4463394,32.23376926,-113.9618752,31.96157822,-112.9308035,32.5059603,32.234,-113.446,32.25,-113.46,2017,32.250:-113.460
33.029:-114.075,AZ649,10263,"Yuma-Wellton Area, Parts of Yuma County, Arizona and Imperial County, California","Phoenix, AZ",-114.0748406,33.02906393,-114.816233,32.41889638,-113.3334483,33.63923148,33.029,-114.075,33.01,-114.06,2017,33.010:-114.060
33.421:-112.691,AZ651,10264,"Maricopa County, Arizona, Central Part","Phoenix, AZ",-112.6911787,33.4206534,-113.3352208,33.11566296,-112.0471367,33.72564385,33.421,-112.691,33.41,-112.7,2017,33.410:-112.700
32.746:-112.768,AZ653,10265,"Gila Bend-Ajo Area, Arizona, Parts of Maricopa and Pima Counties","Phoenix, AZ",-112.7679592,32.74583929,-113.3339008,32.2004719,-112.2020177,33.29120667,32.746,-112.768,32.73,-112.78,2017,32.730:-112.780
33.343:-111.727,AZ655,10266,"Eastern Maricopa and Northern Pinal Counties Area, Arizona","Phoenix, AZ",-111.7267355,33.34312382,-112.0490174,33.11804361,-111.4044536,33.56820402,33.343,-111.727,33.33,-111.74,2017,33.330:-111.740
33.959:-114.381,AZ656,10267,"Colorado River Indian Reservation, Parts of La Paz County, Arizona, and Riverside and San Bernardino Counties, California","Phoenix, AZ",-114.3811264,33.95887278,-114.5509178,33.63652705,-114.2113351,34.28121851,33.959,-114.381,33.97,-114.38,2017,33.970:-114.380
33.509:-113.961,AZ657,10268,"Kofa Area, Arizona, Parts of La Paz and Yuma Counties","Phoenix, AZ",-113.9606644,33.50924335,-114.5879212,32.69958108,-113.3334077,34.31890561,33.509,-113.961,33.49,-113.98,2017,33.490:-113.980
33.178:-111.911,AZ658,10269,"Gila River Indian Reservation, Arizona, Parts of Maricopa and Pinal Counties","Phoenix, AZ",-111.9111044,33.17836347,-112.3061959,32.96718961,-111.5160129,33.38953734,33.178,-111.911,33.17,-111.9,2017,33.170:-111.900
32.810:-111.732,AZ659,10270,"Pinal County, Arizona, Western Part","Phoenix, AZ",-111.7317869,32.80997333,-112.2036887,32.50132737,-111.2598851,33.11861929,32.81,-111.732,32.81,-111.74,2017,32.810:-111.740
32.947:-111.016,AZ661,10271,"Eastern Pinal and Southern Gila Counties, Arizona","Phoenix, AZ",-111.0163535,32.94749336,-111.5842966,32.50157873,-110.4484104,33.39340798,32.947,-111.016,32.93,-111.02,2017,32.930:-111.020
32.897:-109.779,AZ662,10272,"Safford Area, Arizona","Phoenix, AZ",-109.7791797,32.89721722,-110.0563617,32.6726675,-109.5019977,33.12176694,32.897,-109.779,32.89,-109.78,2017,32.890:-109.780
32.865:-109.640,AZ663,10273,"Gila-Duncan Area, Parts of Graham and Greenlee Counties, Arizona","Phoenix, AZ",-109.6397343,32.86540933,-110.2318981,32.42596074,-109.0475706,33.30485791,32.865,-109.64,32.85,-109.66,2017,32.850:-109.660
32.380:-109.462,AZ664,10274,"San Simon Area Parts of Cochise Graham and Greenlee Counties, Arizona","Phoenix, AZ",-109.4620241,32.3795617,-109.876294,31.89590718,-109.0477543,32.86321621,32.38,-109.462,32.37,-109.46,2017,32.370:-109.460
32.224:-109.803,AZ665,10275,"Willcox Area, Arizona Parts of Cochise and Graham Counties","Phoenix, AZ",-109.8030413,32.22416197,-110.0638231,31.90505379,-109.5422595,32.54327015,32.224,-109.803,32.21,-109.82,2017,32.210:-109.820
32.166:-110.198,AZ666,10276,"Cochise County, Arizona, Northwestern Part","Phoenix, AZ",-110.1979569,32.16625047,-110.4516609,31.90489891,-109.9442528,32.42760203,32.166,-110.198,32.17,-110.18,2017,32.170:-110.180
31.626:-110.838,AZ667,10277,"Santa Cruz and Parts of Cochise and Pima Counties, Arizona","Phoenix, AZ",-110.8375144,31.62600943,-111.4512493,31.33235893,-110.2237794,31.91965992,31.626,-110.838,31.61,-110.82,2017,31.610:-110.820
32.114:-111.150,AZ668,10278,"Tucson-Avra Valley Area, Arizona","Phoenix, AZ",-111.1499209,32.11389152,-111.3726973,31.72598073,-110.9271444,32.5018023,32.114,-111.15,32.13,-111.14,2017,32.130:-111.140
31.984:-111.129,AZ669,10279,"Pima County, Arizona, Eastern Part","Phoenix, AZ",-111.1288203,31.98357143,-111.806989,31.4531244,-110.4506517,32.51401845,31.984,-111.129,31.97,-111.14,2017,31.970:-111.140
31.619:-109.755,AZ671,10280,"Cochise County, Arizona, Douglas-Tombstone Part","Phoenix, AZ",-109.7550231,31.61892193,-110.4609279,31.33234712,-109.0491183,31.90549673,31.619,-109.755,31.61,-109.74,2017,31.610:-109.740
32.717:-110.147,AZ673,10281,"Graham County, Arizona, Southwestern Part","Phoenix, AZ",-110.1468495,32.7174965,-110.451743,32.42182992,-109.8419561,33.01316308,32.717,-110.147,32.73,-110.14,2017,32.730:-110.140
33.346:-110.124,AZ675,10282,"San Carlos Indian Reservation, Arizona, Parts of Gila and Graham Counties","Phoenix, AZ",-110.1240557,33.3464298,-110.7526453,32.87571762,-109.4954661,33.81714198,33.346,-110.124,33.33,-110.14,2017,33.330:-110.140
33.891:-110.139,AZ683,10283,"Fort Apache Indian Reservation, Arizona, Parts of Apache, Gila, and Navajo Counties","Phoenix, AZ",-110.1391253,33.89124541,-110.7833692,33.47561677,-109.4948814,34.30687405,33.891,-110.139,33.89,-110.14,2017,33.890:-110.140
33.816:-111.296,AZ687,10284,"Tonto National Forest, Arizona, Parts of Gila, Maricopa, Pinal and Yavapai Counties","Phoenix, AZ",-111.295981,33.81558735,-112.0653292,33.17771006,-110.5266329,34.45346464,33.816,-111.296,33.81,-111.3,2017,33.810:-111.300
33.855:-110.071,AZ691,10285,"Apache-Sitgreaves National Forests, Arizona, Parts of Apache, Coconino, Greenlee, and Navajo Counties","Phoenix, AZ",-110.0711202,33.85506668,-111.0956611,32.97673824,-109.0465794,34.73339513,33.855,-110.071,33.85,-110.06,2017,33.850:-110.060
35.206:-111.600,AZ693,10286,"Oak Creek-San Francisco Peaks Area, Arizona, Part of Coconino County","Phoenix, AZ",-111.5999102,35.20609674,-111.9920764,34.82692258,-111.207744,35.5852709,35.206,-111.6,35.21,-111.58,2017,35.210:-111.580
35.946:-112.182,AZ695,10287,"Kaibab National Forests, Arizona, Parts of Coconino, Mohave and Yavapai Counties","Phoenix, AZ",-112.1824377,35.94603381,-112.6717753,34.98857428,-111.6931001,36.90349333,35.946,-112.182,35.93,-112.18,2017,35.930:-112.180
35.673:-114.045,AZ697,10288,"Mohave County, Arizona, Central Part","Phoenix, AZ",-114.0446113,35.67303103,-114.7563742,35.15195044,-113.3328484,36.19411161,35.673,-114.045,35.69,-114.06,2017,35.690:-114.060
35.926:-113.155,AZ699,10289,"Hualapai-Havasupai Area, Arizona, Parts of Coconino, Mohave, and Yavapai Counties","Phoenix, AZ",-113.1548675,35.92609295,-113.9046271,35.49426725,-112.405108,36.35791865,35.926,-113.155,35.93,-113.14,2017,35.930:-113.140
36.305:-112.825,AZ701,10290,"Grand Canyon Area, Arizona, Parts of Coconino and Mohave Counties","Phoenix, AZ",-112.82547,36.3046027,-114.0504688,35.75072622,-111.6004713,36.85847919,36.305,-112.825,36.29,-112.82,2017,36.290:-112.820
32.150:-111.973,AZ703,10291,"Tohono O'Odham Nation, Arizona, Parts of Maricopa, Pima and Pinal Counties","Phoenix, AZ",-111.9727897,32.15041681,-112.7275123,31.50874755,-111.2180671,32.79208607,32.15,-111.973,32.13,-111.98,2017,32.130:-111.980
36.010:-111.158,AZ707,10292,"Little Colorado River Area, Arizona, Parts of Coconino and Navajo Counties","Phoenix, AZ",-111.157972,36.01026305,-111.8743844,35.15582687,-110.4415597,36.86469924,36.01,-111.158,36.01,-111.14,2017,36.010:-111.140
36.616:-110.641,AZ711,10293,"Navajo Mountain Area, Arizona, Parts of Apache, Coconino and Navajo Counties","Phoenix, AZ",-110.6408163,36.61626298,-111.6467929,36.22828203,-109.6348397,37.00424393,36.616,-110.641,36.61,-110.66,2017,36.610:-110.660
36.143:-109.340,AZ712,28675,"Canyon de Chelly National Monument, Arizona","Phoenix, AZ",-109.3403856,36.14317378,-109.544858,35.99103869,-109.1359131,36.29530888,36.143,-109.34,36.13,-109.34,2017,36.130:-109.340
36.248:-109.802,AZ713,10294,"Chinle Area, Parts of Apache and Navajo Counties, Arizona, and San Juan County, New Mexico","Phoenix, AZ",-109.8022264,36.24781406,-110.6167438,35.80237239,-108.9877089,36.69325573,36.248,-109.802,36.25,-109.82,2017,36.250:-109.820
35.964:-110.501,AZ714,10295,"Hopi Area, Arizona, Parts of Coconino and Navajo Counties","Phoenix, AZ",-110.5006981,35.96441106,-111.0007114,35.50001236,-110.0006848,36.42880976,35.964,-110.501,35.97,-110.5,2017,35.970:-110.500
35.687:-109.508,AZ715,10296,"Fort Defiance Area, Parts of Apache and Navajo Counties, Arizona and McKinley and San Juan Counties, New Mexico","Phoenix, AZ",-109.5078535,35.68671655,-110.6701087,35.16663461,-108.3455983,36.20679849,35.687,-109.508,35.69,-109.5,2017,35.690:-109.500
32.221:-110.005,AZ723,10298,"Coronado National Forest, Arizona, Parts of Cochise, Graham, Pima and Pinal Counties","Phoenix, AZ",-110.0054815,32.22133849,-110.9612244,31.43630856,-109.0497385,33.00636842,32.221,-110.005,32.21,-110.02,2017,32.210:-110.020
39.169:-122.290,CA011,14076,"Colusa County, California","Davis, CA",-122.2902053,39.16921471,-122.7850962,38.92378995,-121.7953144,39.41463948,39.169,-122.29,39.17,-122.3,2017,39.170:-122.300
37.912:-121.988,CA013,14077,"Contra Costa County, California","Davis, CA",-121.9879424,37.91157646,-122.4414624,37.71863608,-121.5344224,38.10451685,37.912,-121.988,37.93,-121.98,2017,37.930:-121.980
39.592:-122.397,CA021,14078,"Glenn County, California","Davis, CA",-122.3973981,39.59179517,-122.9383547,39.38300093,-121.8564415,39.8005894,39.592,-122.397,39.61,-122.38,2017,39.610:-122.380
36.139:-119.895,CA031,14079,"Kings County, California","Davis, CA",-119.894723,36.13879303,-120.3151053,35.78861108,-119.4743406,36.48897499,36.139,-119.895,36.13,-119.9,2017,36.130:-119.900
39.125:-122.717,CA033,14080,"Lake County, California","Davis, CA",-122.7169998,39.12465391,-123.0942297,38.66782576,-122.3397699,39.58148207,39.125,-122.717,39.13,-122.7,2017,39.130:-122.700
38.068:-122.688,CA041,14081,"Marin County, California","Davis, CA",-122.6884719,38.06828926,-123.0243924,37.81542323,-122.3525513,38.32115529,38.068,-122.688,38.05,-122.7,2017,38.050:-122.700
36.352:-121.096,CA053,14082,"Monterey County, California","Davis, CA",-121.0963788,36.35233216,-121.9808085,35.78862558,-120.211949,36.91603874,36.352,-121.096,36.37,-121.1,2017,36.370:-121.100
38.510:-122.354,CA055,14083,"Napa County, California","Davis, CA",-122.3542808,38.50963897,-122.6466973,38.15494821,-122.0618644,38.86432972,38.51,-122.354,38.49,-122.34,2017,38.490:-122.340
38.377:-121.443,CA067,14084,"Sacramento County, California","Davis, CA",-121.4428722,38.37735982,-121.8625769,38.01842546,-121.0231675,38.73629419,38.377,-121.443,38.37,-121.46,2017,38.370:-121.460
36.593:-121.120,CA069,14085,"San Benito County, California","Davis, CA",-121.1203088,36.59314497,-121.6439631,36.19733425,-120.5966544,36.98895568,36.593,-121.12,36.61,-121.14,2017,36.610:-121.140
37.891:-121.251,CA077,14086,"San Joaquin County, California","Davis, CA",-121.2509457,37.89124634,-121.5848343,37.48184647,-120.9170572,38.3006462,37.891,-121.251,37.89,-121.26,2017,37.890:-121.260
37.069:-121.951,CA087,14087,"Santa Cruz County, California","Davis, CA",-121.9513958,37.06881687,-122.3173769,36.8510089,-121.5854146,37.28662483,37.069,-121.951,37.05,-121.94,2017,37.050:-121.940
38.286:-122.000,CA095,14088,"Solano County, California","Davis, CA",-121.9999936,38.28604025,-122.4072374,38.03193882,-121.5927498,38.54014168,38.286,-122,38.29,-122.02,2017,38.290:-122.020
38.461:-122.941,CA097,14089,"Sonoma County, California","Davis, CA",-122.9411342,38.46107033,-123.5323879,38.06935588,-122.3498806,38.85278477,38.461,-122.941,38.45,-122.94,2017,38.450:-122.940
39.020:-121.681,CA101,14090,"Sutter County, California","Davis, CA",-121.6813086,39.02015995,-121.9480847,38.73465536,-121.4145325,39.30566453,39.02,-121.681,39.01,-121.7,2017,39.010:-121.700
38.620:-121.962,CA113,14091,"Yolo County, California","Davis, CA",-121.9620774,38.61979458,-122.4229378,38.31364637,-121.5012169,38.92594278,38.62,-121.962,38.61,-121.98,2017,38.610:-121.980
40.669:-123.980,CA600,14198,"Humboldt County, Central Part, California","Davis, CA",-123.9797016,40.66940318,-124.4097265,40.33493033,-123.5496766,41.00387602,40.669,-123.98,40.65,-123.98,2017,40.650:-123.980
40.232:-123.973,CA601,14199,"Humboldt County, South Part, California","Davis, CA",-123.9734895,40.23153771,-124.4030598,40.00134698,-123.5439192,40.46172844,40.232,-123.973,40.25,-123.98,2017,40.250:-123.980
41.636:-122.589,CA602,14092,"Siskiyou County, California, Central Part","Davis, CA",-122.5892432,41.63564026,-123.0519435,41.26173257,-122.1265428,42.00954795,41.636,-122.589,41.65,-122.58,2017,41.650:-122.580
41.590:-120.611,CA603,14237,"Modoc County, California, Alturas Area","Davis, CA",-120.6110361,41.58962302,-120.9288199,41.18397265,-120.2932523,41.9952734,41.59,-120.611,41.61,-120.62,2017,41.610:-120.620
41.158:-121.479,CA604,14238,"Intermountain Area, Parts of Lassen, Modoc, Shasta, and Siskiyou Counties, California","Davis, CA",-121.479073,41.15762484,-122.3152654,40.71070136,-120.6428807,41.60454833,41.158,-121.479,41.17,-121.46,2017,41.170:-121.460
41.349:-123.896,CA605,14093,"Humboldt and Del Norte Area, California","Davis, CA",-123.8955126,41.3491579,-124.256227,40.69979295,-123.5347982,41.99852285,41.349,-123.896,41.33,-123.9,2017,41.330:-123.900
40.658:-122.966,CA606,14094,"Trinity County, California, Weaverville Area","Davis, CA",-122.9659288,40.65793381,-123.2389588,40.47747343,-122.6928989,40.83839419,40.658,-122.966,40.65,-122.98,2017,40.650:-122.980
40.686:-122.283,CA607,14095,"Shasta County Area, California","Davis, CA",-122.2834378,40.68609278,-122.9327681,40.31459727,-121.6341076,41.0575883,40.686,-122.283,40.69,-122.3,2017,40.690:-122.300
40.518:-120.661,CA608,14239,"Susanville Area, Parts of Lassen and Plumas Counties, California","Davis, CA",-120.6607644,40.51818727,-121.3259448,39.85224783,-119.9955841,41.18412672,40.518,-120.661,40.53,-120.66,2017,40.530:-120.660
37.639:-121.824,CA609,14096,"Alameda Area, California","Davis, CA",-121.8239931,37.63909783,-122.1788925,37.46083418,-121.4690937,37.81736148,37.639,-121.824,37.65,-121.82,2017,37.650:-121.820
37.680:-122.143,CA610,14097,"Alameda County, California, Western Part","Davis, CA",-122.143179,37.6798255,-122.3738233,37.45394627,-121.9125348,37.90570474,37.68,-122.143,37.69,-122.14,2017,37.690:-122.140
