,areasymbol,lkey,areaname,mlraoffice,longitude,latitude,mbrminx,mbrminy,mbrmaxx,mbrmaxy,lat-rounded,lon-rounded,SoilLat,SoilLon,SolarLat,SolarLon,Year,SoilRegionKey,SolarRegionKey
121,AR057,15114,"Hempstead County, Arkansas","Morgantown, WV",-93.713152968635,33.742560026636646,-93.9701606371599,33.4761989525552,-93.4561453001101,34.008921100718105,33.743,-93.713,33.743,-93.713,33.73,-93.7,2017.0,33.743:-93.713,-93.713:33.730
122,AR061,15115,"Howard County, Arkansas","Morgantown, WV",-94.03837781349121,34.051698479345745,-94.25609061354628,33.747652417983,-93.82066501343607,34.3557445407085,34.052,-94.038,34.052,-94.038,34.05,-94.02,2017.0,34.052:-94.038,-94.038:34.050
123,AR063,15116,"Independence County, Arkansas","Morgantown, WV",-91.53433783825359,35.734606050386205,-91.87111644728192,35.526330381246204,-91.19755922922528,35.94288171952621,35.735,-91.534,,,,,,,
124,AR065,59980,"Izard County, Arkansas","Morgantown, WV",-91.94470809863395,36.064300297711,-92.21527434397079,35.86737281855729,-91.6741418532971,36.26122777686471,36.064,-91.945,36.064,-91.945,36.05,-91.94,2017.0,36.064:-91.945,-91.945:36.050
125,AR067,15117,"Jackson County, Arkansas","Auburn, AL",-91.30853683707994,35.622182844957855,-91.58444425815372,35.3542892747185,-91.0326294160062,35.8900764151972,35.622,-91.309,35.622,-91.309,35.61,-91.3,2017.0,35.622:-91.309,-91.309:35.610
126,AR071,15118,"Johnson County, Arkansas","Morgantown, WV",-93.43726960386776,35.54767158318751,-93.71008529047769,35.326709178579605,-93.1644539172578,35.768633987795404,35.548,-93.437,,,,,,,
127,AR075,15119,"Lawrence County, Arkansas","Auburn, AL",-91.05250867952472,36.0694066947865,-91.35745414473841,35.8809453465997,-90.74756321431101,36.2578680429733,36.069,-91.053,36.069,-91.053,36.05,-91.06,2017.0,36.069:-91.053,-91.053:36.050
128,AR077,15120,"Lee County, Arkansas","Auburn, AL",-90.75523466314716,34.769745266773555,-91.10250867492408,34.6274966328756,-90.4079606513702,34.911993900671504,34.77,-90.755,34.77,-90.755,34.77,-90.74,2017.0,34.770:-90.755,-90.755:34.770
129,AR083,15121,"Logan County, Arkansas","Morgantown, WV",-93.71048366902416,35.22510731208529,-94.1422543256328,35.020144501528804,-93.27871301241552,35.430070122641794,35.225,-93.71,35.225,-93.71,35.21,-93.7,2017.0,35.225:-93.710,-93.710:35.210
130,AR087,15122,"Madison County, Arkansas","Morgantown, WV",-93.70441060124658,36.03355758008425,-93.96309681701428,35.7597675141703,-93.4457243854789,36.3073476459982,36.034,-93.704,36.034,-93.704,36.05,-93.7,2017.0,36.034:-93.704,-93.704:36.050
131,AR089,59977,"Marion County, Arkansas","Morgantown, WV",-92.64889733446259,36.28058639013875,-92.89077717310171,36.062723302973104,-92.4070174958235,36.4984494773044,36.281,-92.649,36.281,-92.649,36.29,-92.66,2017.0,36.281:-92.649,-92.649:36.290
132,AR093,15123,"Mississippi County, Arkansas","Auburn, AL",-89.9655458702855,35.699872389804355,-90.2890907145494,35.3988522206259,-89.64200102602159,36.0008925589828,35.7,-89.966,,,,,,,
133,AR095,15124,"Monroe County, Arkansas","Auburn, AL",-91.22418393067696,34.67032994632985,-91.447971436466,34.336413492447804,-91.00039642488792,35.0042464002119,34.67,-91.224,,,,,,,
134,AR097,15125,"Montgomery County, Arkansas","Morgantown, WV",-93.66451683314199,34.5430246657556,-93.9350279156024,34.3393773998373,-93.39400575068159,34.7466719316739,34.543,-93.665,34.543,-93.665,34.53,-93.66,2017.0,34.543:-93.665,-93.665:34.530
135,AR099,15126,"Nevada County, Arkansas","Temple, TX",-93.29402387999771,33.700678313490236,-93.4838332188077,33.440600788329995,-93.1042145411877,33.9607558386505,33.701,-93.294,33.701,-93.294,33.69,-93.3,2017.0,33.701:-93.294,-93.294:33.690
136,AR101,15127,"Newton County, Arkansas","Morgantown, WV",-93.23229313997335,35.924855595057494,-93.5261014814633,35.7246210973622,-92.93848479848343,36.12509009275279,35.925,-93.232,,,,,,,
137,AR103,15128,"Ouachita County, Arkansas","Temple, TX",-92.84257500066973,33.589078882627305,-93.11896616935199,33.3555896833885,-92.5661838319875,33.8225680818661,33.589,-92.843,,,,,,,
138,AR105,15129,"Perry County, Arkansas","Morgantown, WV",-92.9233553821768,34.9440247709161,-93.3059665815951,34.7719472608517,-92.5407441827585,35.1161022809805,34.944,-92.923,,,,,,,
139,AR107,15130,"Phillips County, Arkansas","Auburn, AL",-90.82942187051896,34.3822413924011,-91.11792814172243,34.1188530948889,-90.5409155993155,34.6456296899133,34.382,-90.829,34.382,-90.829,34.37,-90.82,2017.0,34.382:-90.829,-90.829:34.370
140,AR109,15131,"Pike County, Arkansas","Morgantown, WV",-93.65366969972864,34.1463133565245,-93.93714886812408,33.9425300528818,-93.3701905313332,34.350096660167196,34.146,-93.654,34.146,-93.654,34.13,-93.66,2017.0,34.146:-93.654,-93.654:34.130
141,AR111,15132,"Poinsett County, Arkansas","Auburn, AL",-90.66275605334705,35.57343453270345,-91.03912977573358,35.4385330852292,-90.2863823309605,35.7083359801777,35.573,-90.663,35.573,-90.663,35.57,-90.66,2017.0,35.573:-90.663,-90.663:35.570
142,AR113,15133,"Polk County, Arkansas","Morgantown, WV",-94.19990532623396,34.45941652513915,-94.4701759684259,34.1901576038807,-93.929634684042,34.7286754463976,34.459,-94.2,34.459,-94.2,34.45,-94.22,2017.0,34.459:-94.200,-94.200:34.450
143,AR115,15134,"Pope County, Arkansas","Morgantown, WV",-93.05434901944857,35.42317645635565,-93.2988733419038,35.1175161182026,-92.80982469699327,35.7288367945087,35.423,-93.054,35.423,-93.054,35.41,-93.06,2017.0,35.423:-93.054,-93.054:35.410
144,AR119,15135,"Pulaski County, Arkansas","Temple, TX",-92.39253758311683,34.752054849119205,-92.75547598282247,34.4895829349014,-92.0295991834112,35.014526763337,34.752,-92.393,,,,,,,
145,AR121,15136,"Randolph County, Arkansas","Morgantown, WV",-91.07796036683351,36.30681067300385,-91.4071981165011,36.114968468594,-90.74872261716592,36.4986528774137,36.307,-91.078,,,,,,,
146,AR123,15137,"St. Francis County, Arkansas","Auburn, AL",-90.7765642817746,35.008131257068754,-91.1525295546501,34.8670950493647,-90.40059900889908,35.1491674647728,35.008,-90.777,35.008,-90.777,35.01,-90.78,2017.0,35.008:-90.777,-90.777:35.010
147,AR125,15138,"Saline County, Arkansas","Morgantown, WV",-92.65952452159856,34.63509121770845,-93.0750004754638,34.411238190332696,-92.24404856773329,34.8589442450842,34.635,-92.66,34.635,-92.66,34.65,-92.66,2017.0,34.635:-92.660,-92.660:34.650
148,AR127,15139,"Scott County, Arkansas","Morgantown, WV",-94.07952203347223,34.88287938865665,-94.4542667267237,34.6659151174831,-93.7047773402208,35.0998436598302,34.883,-94.08,34.883,-94.08,34.89,-94.1,2017.0,34.883:-94.080,-94.080:34.890
149,AR129,15140,"Searcy County, Arkansas","Morgantown, WV",-92.68148113278605,35.91684806002385,-92.9513763129431,35.7183765370395,-92.411585952629,36.1153195830082,35.917,-92.681,35.917,-92.681,35.93,-92.7,2017.0,35.917:-92.681,-92.681:35.930
150,AR131,15141,"Sebastian County, Arkansas","Morgantown, WV",-94.23827414322409,35.19095303549675,-94.44744280703527,34.9308384528496,-94.0291054794129,35.451067618143895,35.191,-94.238,35.191,-94.238,35.21,-94.22,2017.0,35.191:-94.238,-94.238:35.210
151,AR133,15142,"Sevier County, Arkansas","Morgantown, WV",-94.21785736162195,33.97175576167485,-94.4774381194707,33.7509372807815,-93.95827660377321,34.1925742425682,33.972,-94.218,,,,,,,
152,AR135,15143,"Sharp County, Arkansas","Morgantown, WV",-91.48458194286025,36.1941563355255,-91.7107390792091,35.8906681674005,-91.2584248065114,36.4976445036505,36.194,-91.485,36.194,-91.485,36.21,-91.5,2017.0,36.194:-91.485,-91.485:36.210
153,AR137,15144,"Stone County, Arkansas","Morgantown, WV",-92.12725129637406,35.919014290484796,-92.41842436069722,35.704995817549,-91.83607823205091,36.1330327634206,35.919,-92.127,,,,,,,
154,AR139,15145,"Union County, Arkansas","Temple, TX",-92.52884971224087,33.19797198617305,-92.98878676678741,33.0080797667876,-92.0689126576943,33.3878642055585,33.198,-92.529,33.198,-92.529,33.21,-92.54,2017.0,33.198:-92.529,-92.529:33.210
155,AR141,84278,"Van Buren County, Arkansas","Morgantown, WV",-92.54587555449714,35.57724900193505,-92.85094480066358,35.363662243001706,-92.2408063083307,35.7908357608684,35.577,-92.546,35.577,-92.546,35.57,-92.54,2017.0,35.577:-92.546,-92.546:35.570
156,AR143,15146,"Washington County, Arkansas","Morgantown, WV",-94.22001177601085,35.993256696185206,-94.5523091853508,35.750399033486794,-93.88771436667092,36.2361143588836,35.993,-94.22,35.993,-94.22,36.01,-94.22,2017.0,35.993:-94.220,-94.220:36.010
157,AR145,15147,"White County, Arkansas","Morgantown, WV",-91.73258948760186,35.2774892009219,-92.11976681078691,35.0206468385068,-91.34541216441679,35.534331563337,35.277,-91.733,,,,,,,
158,AR147,16403,"Woodruff County, Arkansas","Auburn, AL",-91.2593720106276,35.1791101678333,-91.47901293193372,34.912363448601106,-91.03973108932148,35.4458568870655,35.179,-91.259,35.179,-91.259,35.17,-91.26,2017.0,35.179:-91.259,-91.259:35.170
159,AR149,15150,"Yell County, Arkansas","Morgantown, WV",-93.3028314199905,35.03073756954405,-93.70978115242,34.7436212687791,-92.895881687561,35.317853870309,35.031,-93.303,35.031,-93.303,35.05,-93.3,2017.0,35.031:-93.303,-93.303:35.050
160,AR620,15152,"Calhoun and Dallas Counties, Arkansas","Temple, TX",-92.63595609525764,33.7126358000409,-92.96089821094057,33.2695762563243,-92.3110139795747,34.1556953437575,33.713,-92.636,,,,,,,
161,AR630,15153,"Clark and Hot Spring Counties, Arkansas","Morgantown, WV",-93.08530281464846,34.1379889837968,-93.50186743930641,33.7698742241454,-92.6687381899905,34.5061037434482,34.138,-93.085,,,,,,,
162,AR660,15156,"Jefferson and Lincoln Counties, Arkansas","Temple, TX",-91.8275333602853,34.13811931759761,-92.2335565765011,33.7834270952867,-91.4215101440695,34.4928115399085,34.138,-91.828,,,,,,,
163,AR670,15157,"Lafayette, Little River, and Miller Counties, Arkansas","Temple, TX",-93.92761827956386,33.4819801278097,-94.48969952540631,33.0185812309949,-93.36553703372141,33.9453790246245,33.482,-93.928,33.482,-93.928,33.49,-93.94,2017.0,33.482:-93.928,-93.928:33.490
164,AR680,15158,"Lonoke and Prairie Counties, Arkansas","Temple, TX",-91.73255493490535,34.7856220491051,-92.12125023778843,34.4797588007577,-91.3438596320223,35.0914852974525,34.786,-91.733,,,,,,,
165,AS630,14212,"American Samoa, Islands of Aunuu, Ofu, Olosega, Tau, and Tutuila","Davis, CA",-170.13268733101552,-14.264608469057901,-170.846798959776,-14.373855574181,-169.418575702255,-14.155361363934801,-14.265,-170.133,,,,,,,
166,AZ623,10250,"Shivwits Area, Arizona, Part of Mohave County","Phoenix, AZ",-113.60792794243049,36.5454267367176,-114.050770265606,36.090751238314,-113.16508561925501,37.000102235121204,36.545,-113.608,,,,,,,
167,AZ625,10251,"Mohave County Area, Arizona, Northeastern Part, and Part of Coconino County","Phoenix, AZ",-112.929454390848,36.64828513949514,-113.35466778078998,36.2959545554264,-112.50424100090599,37.0006157235639,36.648,-112.929,36.648,-112.929,36.65,-112.94,2017.0,36.648:-112.929,-112.929:36.650
168,AZ627,14188,"Mohave County, Arizona, Southern Part","Phoenix, AZ",-113.989687709354,34.68317302282885,-114.646500095336,34.2096529993444,-113.33287532337201,35.1566930463133,34.683,-113.99,34.683,-113.99,34.69,-113.98,2017.0,34.683:-113.990,-113.990:34.690
169,AZ629,10252,"Coconino County Area, Arizona, North Kaibab Part","Phoenix, AZ",-112.030108546115,36.75347775285625,-112.638684903282,36.5055897542897,-111.421532188948,37.001365751422796,36.753,-112.03,36.753,-112.03,36.77,-112.02,2017.0,36.753:-112.030,-112.030:36.770
170,AZ631,10253,"Coconino County Area, Arizona, Central Part","Phoenix, AZ",-112.0263967973345,35.39407509011815,-113.302097681473,34.6370573830237,-110.750695913196,36.1510927972126,35.394,-112.026,,,,,,,
171,AZ633,10254,"Navajo County Area, Arizona, Central Part","Phoenix, AZ",-110.29673975591999,34.7358279272804,-110.750703333452,34.3011222472187,-109.84277617838801,35.1705336073421,34.736,-110.297,,,,,,,
172,AZ635,19497,"Apache County, Arizona, Central Part","Phoenix, AZ",-109.455325157462,34.51989242549815,-109.865324627214,33.7815439351439,-109.04532568771,35.2582409158524,34.52,-109.455,34.52,-109.455,34.53,-109.46,2017.0,34.520:-109.455,-109.455:34.530
173,AZ637,10256,"Yavapai County, Arizona, Western Part","Phoenix, AZ",-112.65957188126049,34.70640101671525,-113.33390051386999,33.8822614068583,-111.985243248651,35.530540626572204,34.706,-112.66,,,,,,,
174,AZ639,10257,"Black Hills-Sedona Area, Arizona, Parts of Coconino and Yavapai Counties","Phoenix, AZ",-112.1356265139475,34.69294676910285,-112.612153847509,34.248150684402596,-111.65909918038601,35.137742853803104,34.693,-112.136,,,,,,,
175,AZ641,10258,"Beaver Creek Area, Arizona","Phoenix, AZ",-111.66528978775447,34.75153034344965,-111.94127684047199,34.5730044812461,-111.389302735037,34.9300562056532,34.752,-111.665,,,,,,,
176,AZ643,10259,"Long Valley Area, Arizona","Phoenix, AZ",-111.4145544674905,34.6013209329317,-111.869921669408,34.3058586003827,-110.95918726557301,34.8967832654807,34.601,-111.415,34.601,-111.415,34.61,-111.42,2017.0,34.601:-111.415,-111.415:34.610
177,AZ645,10260,"Aguila-Carefree Area, Arizona, Parts of Maricopa and Pinal Counties","Phoenix, AZ",-112.379790034909,33.6699142499035,-113.334617468704,33.291968811420695,-111.424962601114,34.0478596883863,33.67,-112.38,33.67,-112.38,33.69,-112.38,2017.0,33.670:-112.380,-112.380:33.690
178,AZ646,17978,"Organ Pipe Cactus National Monument, Arizona","Phoenix, AZ",-112.8466256028075,32.008336273245895,-113.08567143066401,31.8159525344553,-112.607579774951,32.2007200120365,32.008,-112.847,,,,,,,
179,AZ647,10261,"Luke Air Force Range, Arizona, Parts of Maricopa, Pima and Yuma Counties","Phoenix, AZ",-113.434857192432,32.57388012629865,-114.56364275624901,32.2349846808649,-112.306071628615,32.912775571732396,32.574,-113.435,32.574,-113.435,32.57,-113.42,2017.0,32.574:-113.435,-113.435:32.570
180,AZ648,10262,"Cabeza Prieta Area, Arizona, Parts of Pima and Yuma Counties","Phoenix, AZ",-113.446339381166,32.23376926118135,-113.96187524565,31.9615782188946,-112.93080351668199,32.5059603034681,32.234,-113.446,32.234,-113.446,32.25,-113.46,2017.0,32.234:-113.446,-113.446:32.250
181,AZ649,10263,"Yuma-Wellton Area, Parts of Yuma County, Arizona and Imperial County, California","Phoenix, AZ",-114.074840642974,33.02906393258955,-114.81623297403601,32.418896384233996,-113.33344831191201,33.6392314809451,33.029,-114.075,33.029,-114.075,33.01,-114.06,2017.0,33.029:-114.075,-114.075:33.010
182,AZ651,10264,"Maricopa County, Arizona, Central Part","Phoenix, AZ",-112.691178742332,33.4206534022227,-113.33522079836901,33.115662956667,-112.04713668629499,33.72564384777839,33.421,-112.691,33.421,-112.691,33.41,-112.7,2017.0,33.421:-112.691,-112.691:33.410
183,AZ653,10265,"Gila Bend-Ajo Area, Arizona, Parts of Maricopa and Pima Counties","Phoenix, AZ",-112.767959236455,32.74583928749395,-113.333900793223,32.2004719024349,-112.202017679687,33.291206672553,32.746,-112.768,,,,,,,
184,AZ655,10266,"Eastern Maricopa and Northern Pinal Counties Area, Arizona","Phoenix, AZ",-111.7267354920195,33.3431238174327,-112.049017410821,33.1180436137168,-111.404453573218,33.5682040211486,33.343,-111.727,33.343,-111.727,33.33,-111.74,2017.0,33.343:-111.727,-111.727:33.330
185,AZ656,10267,"Colorado River Indian Reservation, Parts of La Paz County, Arizona, and Riverside and San Bernardino Counties, California","Phoenix, AZ",-114.38112644685499,33.95887278105195,-114.55091776208201,33.6365270529235,-114.211335131628,34.2812185091804,33.959,-114.381,33.959,-114.381,33.97,-114.38,2017.0,33.959:-114.381,-114.381:33.970
186,AZ657,10268,"Kofa Area, Arizona, Parts of La Paz and Yuma Counties","Phoenix, AZ",-113.96066442545799,33.5092433464021,-114.587921168004,32.6995810780891,-113.33340768291201,34.3189056147151,33.509,-113.961,33.509,-113.961,33.49,-113.98,2017.0,33.509:-113.961,-113.961:33.490
187,AZ658,10269,"Gila River Indian Reservation, Arizona, Parts of Maricopa and Pinal Counties","Phoenix, AZ",-111.91110438020901,33.17836347209875,-112.306195891427,32.967189607756,-111.516012868991,33.3895373364415,33.178,-111.911,,,,,,,
188,AZ659,10270,"Pinal County, Arizona, Western Part","Phoenix, AZ",-111.73178689424499,32.80997333232525,-112.203688666885,32.5013273735499,-111.259885121605,33.1186192911006,32.81,-111.732,,,,,,,
189,AZ661,10271,"Eastern Pinal and Southern Gila Counties, Arizona","Phoenix, AZ",-111.01635349990049,32.94749335530305,-111.58429658912901,32.5015787285336,-110.448410410672,33.3934079820725,32.947,-111.016,,,,,,,
190,AZ662,10272,"Safford Area, Arizona","Phoenix, AZ",-109.779179729075,32.89721721935835,-110.056361718255,32.672667501951,-109.501997739895,33.1217669367657,32.897,-109.779,32.897,-109.779,32.89,-109.78,2017.0,32.897:-109.779,-109.779:32.890
191,AZ663,10273,"Gila-Duncan Area, Parts of Graham and Greenlee Counties, Arizona","Phoenix, AZ",-109.63973432176,32.865409328027646,-110.231898089134,32.4259607442339,-109.047570554386,33.3048579118214,32.865,-109.64,32.865,-109.64,32.85,-109.66,2017.0,32.865:-109.640,-109.640:32.850
192,AZ664,10274,"San Simon Area Parts of Cochise Graham and Greenlee Counties, Arizona","Phoenix, AZ",-109.46202414783049,32.379561696543696,-109.87629404052,31.895907182086702,-109.04775425514099,32.8632162110007,32.38,-109.462,32.38,-109.462,32.37,-109.46,2017.0,32.380:-109.462,-109.462:32.370
193,AZ665,10275,"Willcox Area, Arizona Parts of Cochise and Graham Counties","Phoenix, AZ",-109.80304129002451,32.22416197303315,-110.063823087573,31.905053791897,-109.542259492476,32.5432701541693,32.224,-109.803,,,,,,,
194,AZ666,10276,"Cochise County, Arizona, Northwestern Part","Phoenix, AZ",-110.1979568509465,32.16625047030875,-110.45166085710899,31.9048989095416,-109.94425284478399,32.4276020310759,32.166,-110.198,32.166,-110.198,32.17,-110.18,2017.0,32.166:-110.198,-110.198:32.170
195,AZ667,10277,"Santa Cruz and Parts of Cochise and Pima Counties, Arizona","Phoenix, AZ",-110.83751437394649,31.626009425757104,-111.45124930671801,31.3323589346003,-110.223779441175,31.9196599169139,31.626,-110.838,,,,,,,
196,AZ668,10278,"Tucson-Avra Valley Area, Arizona","Phoenix, AZ",-111.14992086029552,32.11389151584445,-111.372697340142,31.7259807335398,-110.92714438044901,32.5018022981491,32.114,-111.15,,,,,,,
197,AZ669,10279,"Pima County, Arizona, Eastern Part","Phoenix, AZ",-111.12882033194349,31.9835714259895,-111.80698899409501,31.4531243989815,-110.45065166979201,32.5140184529975,31.984,-111.129,,,,,,,
198,AZ671,10280,"Cochise County, Arizona, Douglas-Tombstone Part","Phoenix, AZ",-109.755023082419,31.61892192625,-110.46092786802,31.3323471185329,-109.04911829681801,31.905496733967095,31.619,-109.755,31.619,-109.755,31.61,-109.74,2017.0,31.619:-109.755,-109.755:31.610
199,AZ673,10281,"Graham County, Arizona, Southwestern Part","Phoenix, AZ",-110.14684951680451,32.71749650179865,-110.45174297613998,32.4218299237185,-109.841956057469,33.0131630798788,32.717,-110.147,32.717,-110.147,32.73,-110.14,2017.0,32.717:-110.147,-110.147:32.730
