lkey|station_id|solar_region_key|areaname|weather_station
14178|695414-99999|-116.098:34.930|"Mojave Desert Area, California"|RED PASS LAKE / NTC
14150|747043-3165|-118.105:34.010|"Los Angeles County, California, Southeastern Part"|EL MONTE AIRPORT
14151|697534-99999|-116.622:35.370|"National Training Center, Fort Irwin, California"|FORT IRWIN
17970|690150-93121|-116.263:34.370|"Mojave Desert Area, West Central Part, California"|TWENTY NINE PALMS
14152|698114-99999|-116.113:34.450|"Marine Corps Air Ground Combat Center at Twentynine Palms, California"|METMFR 29 PALMS
14153|725945-24283|-123.606:41.010|"Six Rivers National Forest Area, California"|ARCATA AIRPORT
14154|725959-99999|-122.662:41.530|"Klamath National Forest Area, Parts of Siskiyou County, California, and Jackson County, Oregon"|MONTAGUE
14155|725958-99999|-120.905:41.450|"Modoc National Forest Area, California"|ALTURAS MUNI
14156|725970-24225|-123.344:41.930|"Rogue River National Forest Area, California"|ROGUE VALLEY INTL-MEDFO
14157|999999-4222|-122.535:40.810|"Shasta-Trinity National Forest Area, Parts of Humboldt, Siskiyou, Shasta, Tehama, and Trinity Counties, California"|REDDING 12 WNW
14158|725837-99999|-121.129:40.410|"Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties"|SUSANVILLE MUNI
20767|999999-23275|-123.004:39.770|"Mendocino National Forest Area, California"|UKIAH MUNICIPAL AP
14160|725837-99999|-120.765:39.930|"Plumas National Forest Area, California"|SUSANVILLE MUNI
14161|999999-23226|-120.530:39.370|"Tahoe National Forest Area, California"|DONNER SUMMIT
14162|725847-99999|-120.287:38.770|"Eldorado National Forest Area, California, Parts of Alpine, Amador, El Dorado, and Placer Counties"|LAKE TAHOE
14327|720652-433|-119.507:38.490|"Toiyabe National Forest Area, California"|BRIDGEPORT SONORA JUNCT
14163|720615-99999|-120.014:38.130|"Stanislaus National Forest, California, Parts"|COLUMBIA
14164|724800-23157|-118.660:37.090|"Inyo National Forest, Western Part, California"|BISHOP AIRPORT
14165|999999-23157|-118.713:37.130|"High Sierra Area, California"|BISHOP AIRPORT
14166|999999-93193|-119.393:37.250|"Sierra National Forest Area Parts of Fresno, California"|FRESNO YOSEMITE INTL AP
14167|723895-23149|-118.671:36.130|"Sequoia National Forest Parts of Fresno, Kern and Tulare Counties, California"|PORTERVILLE MUNICIPAL A
14168|999999-23157|-118.384:37.450|"Inyo National Forest, Eastern Part, California and Nevada"|BISHOP AIRPORT
14169|749170-99999|-119.757:34.930|"Los Padres National Forest Area, California"|GARDNER AAF
14170|723820-23182|-118.214:34.450|"Angeles National Forest Area, California"|PDLE PRODN FLT/TST AF P
14171|999999-23156|-116.997:33.930|"San Bernardino National Forest Area, California"|BEAUMONT 1 E
20685|999999-23233|-121.173:36.490|"Pinnacles National Monument, California"|SALINAS MUNICIPAL AP
14172|725956-99999|-121.412:40.490|"Lassen Volcanic National Park, California"|BURNEY
14173|999999-53150|-119.543:37.850|"Yosemite National Park, California"|YOSEMITE VILLAGE 12 W
14174|724800-23157|-118.609:36.770|"Sequoia and Kings Canyon National Parks, California"|BISHOP AIRPORT
14175|999999-53139|-117.138:36.490|"Death Valley National Park Area, California and Nevada"|STOVEPIPE WELLS 1 SW
14176|749495-99999|-115.861:33.890|"Joshua Tree National Park, California"|TWENTYNINE PALMS E
19625|999999-23192|-115.556:35.170|"Mojave National Preserve Area, California"|SILVER LAKE CAA AP
20559|994012-99999|-123.969:41.410|"Redwood National and State Parks, California"|CRESCENT CITY
14244|999999-23157|-118.486:37.170|"Benton-Owens Valley Area Parts of Inyo and Mono Counties, California"|BISHOP AIRPORT
19626|749166-99999|-115.164:33.730|"Colorado Desert Area, California"|DESERT CENTER AAF
19627|999999-93118|-116.076:33.130|"Anza-Borrego Area, California"|SALTON SEA NAAF
19628|999999-23192|-115.955:35.810|"Mojave Desert Area, Northeast Part, California"|SILVER LAKE CAA AP
19629|724800-23157|-117.892:37.410|"Fish Lake and Deep Springs Valleys Area, California"|BISHOP AIRPORT
10641|724694-450|-104.380:39.850|"Adams County Area, Parts of Adams and Denver Counties, Colorado"|FRONT RANGE AIRPORT
10642|724694-450|-104.380:39.650|"Arapahoe County, Colorado"|FRONT RANGE AIRPORT
10643|724646-3028|-102.564:37.330|"Baca County, Colorado"|COMANCHE NATIONAL GRASS
10644|724636-3013|-103.073:37.970|"Bent County, Colorado"|LAMAR MUNICIPAL AIRPORT
10645|999999-3078|-102.609:38.810|"Cheyenne County, Colorado"|EADS 16 ENE
14360|740002-99999|-105.450:37.330|"Costilla County Area, Colorado"|LA VETA MOUNTAIN PAS
10646|999999-3089|-103.780:38.330|"Crowley County, Colorado"|ROCKY FORD 1 ESE
14361|999999-23012|-104.932:39.730|"Denver County Area, Colorado"|DENVER LOWRY AFB
10647|999999-3078|-102.776:38.450|"Kiowa County, Colorado"|EADS 16 ENE
10648|724689-99999|-102.605:39.290|"Kit Carson County, Colorado"|KIT CARSON COUNTY
10649|724665-99999|-103.605:39.050|"Lincoln County, Colorado"|LIMON MUNI
10650|720544-168|-103.116:40.730|"Logan County, Colorado"|STERLING MUNICIPAL AIRP
10651|720535-162|-103.808:40.250|"Morgan County, Colorado"|FORT MORGAN MUNICIPAL A
10653|999999-3089|-103.729:37.970|"Otero County, Colorado"|ROCKY FORD 1 ESE
10654|720537-99999|-102.358:40.610|"Phillips County, Colorado"|HOLYOKE
10655|724630-99999|-102.395:37.970|"Prowers County, Colorado"|LAMAR
10656|720537-99999|-102.352:40.890|"Sedgwick County, Colorado"|HOLYOKE
10657|999999-24015|-103.243:40.010|"Washington County, Colorado"|AKRON WASHINGTON CO AP
10658|720934-99999|-102.427:40.010|"Yuma County, Colorado"|WRAY MUNI
10659|720993-99999|-104.258:40.770|"Weld County, Colorado, Northern Part"|OSCAR (GROVER)
10660|724768-24051|-104.602:40.330|"Weld County, Colorado, Southern Part"|GREELEY-WELD COUNTY ARP
14362|724666-99999|-104.893:39.330|"Castle Rock Area, Colorado"|CENTENNIAL
14363|722155-3040|-104.355:39.330|"Elbert County, Colorado, Western Part"|MONUMENT HILL AWOS-3 AR
10661|724665-99999|-103.885:39.210|"Elbert County, Colorado, Eastern Part"|LIMON MUNI
10662|720641-99999|-104.497:38.810|"El Paso County Area, Colorado"|SCHRIEVER AFB
10663|999999-23068|-104.606:38.130|"Pueblo Area, Colorado, Parts of Pueblo and Custer Counties"|PUEBLO WB AIRPORT
14364|740002-99999|-104.912:37.690|"Huerfano County Area, Colorado"|LA VETA MOUNTAIN PAS
10664|724645-23070|-104.115:37.410|"Las Animas County Area, Colorado, Parts of Huerfano and Las Animas Counties"|PERRY STOKES AIRPORT
14365|999999-23061|-106.067:37.210|"Conejos County Area, Colorado"|ALAMOSA ARPT
14366|999999-3084|-106.349:37.570|"Rio Grande County Area, Colorado"|CENTER A 4 SSW
14367|999999-23061|-105.769:37.570|"Alamosa Area, Colorado"|ALAMOSA ARPT
14368|722333-99999|-106.025:38.090|"Saguache County Area, Colorado"|SAGUACHE MUNCICIPAL
14369|722333-99999|-105.691:38.010|"Sangre de Cristo Area, Colorado, Parts of Alamosa, Custer, Fremont, Huerfano, and Saguache Counties"|SAGUACHE MUNCICIPAL
14370|720524-99999|-105.383:38.090|"Custer County Area, Colorado"|FREMONT CO AIRPORT
14371|740002-3042|-105.115:37.810|"Wet Mountains and Spanish Peaks Area, Colorado, Parts of Custer, Fremont, Huerfano, Las Animas, and Pueblo Counties"|LA VETA PASS AWOS-3 ARP
14372|720524-99999|-105.455:38.490|"Fremont County Area, Colorado"|FREMONT CO AIRPORT
14459|726396-422|-105.515:39.010|"Teller-Park Area, Colorado, Parts of Park and Teller Counties"|WILKERSON PASS
14374|999999-53007|-105.114:39.090|"Pike National Forest, Eastern Part, Colorado, Parts of Douglas, El Paso, Jefferson, and Teller Counties"|COLORADO SPRINGS 23 NW
14375|999999-23012|-105.222:39.650|"Golden Area, Colorado, Parts of Denver, Douglas, Jefferson, and Park Counties"|DENVER LOWRY AFB
19948|999999-94075|-105.523:40.330|"Estes Park Area, Colorado, Parts of Boulder and Larimer Counties"|BOULDER 14 W
14376|720533-99999|-105.241:40.090|"Boulder County Area, Colorado"|BOULDER MUNICIPAL AIRPO
14377|724697-99999|-105.516:40.650|"Larimer County Area, Colorado"|FORT COLLINS DOWNTOWN
16551|720536-99999|-105.782:40.290|"Arapaho-Roosevelt National Forest Area, Colorado, Parts of Boulder, Clear Creek, Gilpin, Grand, Park and Larimer Counties"|GRANBY GRAND CO
14379|724293-99999|-106.226:40.690|"Jackson County Area, Colorado"|MOUNT WERNER
14380|724293-376|-106.797:40.490|"Routt National Forest Area, Colorado, Parts of Grand, Jackson, Moffat, and Routt Counties"|MOUNT WERNER
14381|725715-99999|-107.051:40.450|"Routt Area, Colorado, Parts of Rio Blanco and Routt Counties"|HAYDEN/YAMPA (AWOS)
14382|720262-99999|-106.164:40.050|"Grand County Area, Colorado"|MC ELROY AFLD
14383|720536-99999|-106.167:40.330|"Willow Creek Pass Area, Colorado, Parts of Grand and Jackson Counties"|GRANBY GRAND CO
14384|720536-99999|-105.703:40.370|"Rocky Mountain National Park, Colorado, Parts of Boulder, Grand, and Larimer Counties"|GRANBY GRAND CO
14385|720385-419|-105.599:39.730|"Georgetown Area, Colorado, Parts of Clear Creek, Gilpin, and Park Counties"|BERTHOUD PASS
18095|726392-99999|-107.103:39.450|"Holy Cross Area, Colorado, Parts of Eagle, Garfield, Mesa, Pitkin, and Summit Counties"|SUNLIGHT MTN
14387|724675-99999|-106.888:39.530|"Aspen-Gypsum Area, Colorado, Parts of Eagle, Garfield, and Pitkin Counties"|EAGLE CO RGNL
14388|726396-422|-105.895:39.130|"Pike and San Isabel NF, Colorado, Northern Part, Parts of Chaffee, Clear Creek, Fremont, Jefferson, Lake, Park, and Saguache Counties"|WILKERSON PASS
14390|720528-99999|-106.164:38.930|"Chaffee-Lake Area, Colorado, Parts of Chaffee and Lake Counties"|CENTRAL COLORADO RGNL
14391|999999-3060|-107.554:38.930|"Grand Mesa - West Elk Area, Colorado, Parts of Delta, Garfield, Gunnison, Mesa, and Montrose Counties"|MONTROSE 11 ENE
14392|724686-99999|-106.804:38.850|"Taylor River Area, Colorado, Northeastern Part of Gunnison County"|GUNNISON AVIATION WEATH
14393|724677-93007|-106.993:38.450|"Gunnison Area, Colorado, Parts of Gunnison, Hinsdale, and Saguache Counties"|GUNSN-CRSTED BUTTE RGL
14394|724677-93007|-106.751:38.250|"Cochetopa Area, Colorado, Parts of Gunnison, Hinsdale, and Saguache Counties"|GUNSN-CRSTED BUTTE RGL
20814|722101-99999|-106.785:37.690|"Rio Grande NF Area, Colorado, West Part, Parts of Archuleta, Conejos, Hinsdale, Mineral, Rio Grande, Saguache, and San Juan Counties"|PAGOSA SPRINGS WOL
14396|720539-165|-107.100:37.330|"Piedra Area, Colorado, Parts of Archuleta, Hinsdale, La Plata, Mineral, and Rio Grande Counties"|STEVENS FIELD AIRPORT
14398|720539-165|-106.980:37.170|"Archuleta County Area, Colorado"|STEVENS FIELD AIRPORT
10246|724626-99999|-107.895:37.330|"La Plata County Area, Colorado"|DURANGO AVIATION WEATHE
10247|999999-3061|-108.648:37.090|"Ute Mountain Area, Colorado and New Mexico"|CORTEZ 8 SE
10248|724767-93069|-108.623:37.530|"Cortez Area, Colorado, Parts of Dolores and Montezuma Counties"|CORTEZ MUNICIPAL AIRPOR
14399|724627-99999|-108.073:37.650|"Animas-Dolores Area, Colorado, Parts of Archuleta, Dolores, Hinsdale, La Plata, Montezuma, San Juan, and San Miguel Counties"|TELLURIDE RGNL
14400|724627-3011|-107.771:38.010|"Ouray Area, Colorado, Parts of Gunnison, Hinsdale, Ouray, San Juan, and San Miguel Counties"|TELLURIDE REGIONAL AIRP
14401|720529-99999|-108.476:38.090|"San Miguel Area, Colorado, Parts of Dolores, Montrose, and San Miguel Counties"|HOPKINS FIELD
14402|720529-429|-108.401:38.410|"Uncompahgre National Forest Area, Colorado, Parts of Mesa, Montrose, Ouray, and San Miguel Counties"|HOPKINS FIELD AIRPORT
14403|724766-99999|-107.927:38.410|"Ridgway Area, Colorado, Parts of Delta, Gunnison, Montrose, and Ouray Counties"|MONTROSE
14404|720531-99999|-107.827:38.810|"Paonia Area, Colorado, Parts of Delta, Gunnison, and Montrose Counties"|BLAKE FIELD / DELTA
14406|999999-3076|-108.645:38.930|"Mesa County Area, Colorado"|GRAND JUNCTION 9 W
14407|999999-23066|-108.375:39.370|"Douglas-Plateau Area, Colorado, Parts of Garfield and Mesa Counties"|GRAND JUNCTION WALKER F
14408|725717-99999|-107.716:39.570|"Rifle Area, Colorado, Parts of Garfield and Mesa Counties"|GARFIELD CO RGNL
14409|724674-99999|-107.430:39.890|"Flat Tops Area, Colorado, Parts of Eagle, Garfield, Moffat, Rio Blanco, and Routt Counties"|MEEKER
14410|999999-94094|-108.259:39.930|"Rio Blanco County Area, Colorado"|MEEKER 15 W
14411|725700-99999|-108.182:40.610|"Moffat County Area, Colorado"|CRAIG-MOFFAT
14413|722061-3038|-106.162:39.650|"Summit County Area, Colorado"|COPPER MOUNTAIN
14414|999999-94082|-108.920:40.570|"Dinosaur National Monument, Colorado and Utah"|DINOSAUR 2 E
12330|725027-54788|-72.757:41.490|"State of Connecticut"|MERIDEN MARKHAM MUNI AR
10972|997314-99999|-77.014:38.890|"District of Columbia"|WASHINGTON
11061|724088-99999|-75.449:39.090|"Kent County, Delaware"|DOVER AFB
11063|997694-99999|-75.597:39.570|"New Castle County, Delaware"|DELAWARE CITY
11064|724093-13764|-75.361:38.730|"Sussex County, Delaware"|SUSSEX COUNTY AIRPORT
12639|747560-12816|-82.354:29.690|"Alachua County, Florida"|GAINESVILLE REGIONAL AI
18204|999999-63890|-82.254:30.370|"Baker County, Florida"|WHITEHOUSE NAVAL OUTLYI
12640|722245-3882|-85.690:30.250|"Bay County, Florida"|PANAMA CITY-BAY CO. INT
15730|749048-99999|-82.232:29.930|"Bradford County, Florida"|KEYSTONE AIRPARK
18324|747950-12867|-80.711:28.290|"Brevard County, Florida"|PATRICK AFB AIRPORT
18382|749087-99999|-85.161:30.410|"Calhoun County, Florida"|MARIANNA FLORIDA AAF
18249|722034-12812|-82.031:26.890|"Charlotte County, Florida"|CHARLOTTE COUNTY AIRPOR
12644|720655-235|-82.492:28.850|"Citrus County, Florida"|CRYSTAL RIVER AIRPORT
10817|720399-99999|-81.818:29.970|"Clay County, Florida"|CAMP BLANDING AAF
16747|747560-12816|-82.626:30.210|"Columbia County, Florida"|GAINESVILLE REGIONAL AI
17761|722034-99999|-81.810:27.170|"De Soto County, Florida"|CHARLOTTE CO
18112|999999-12833|-83.172:29.570|"Dixie County, Florida"|CROSS CITY AIRPORT
16312|999999-53894|-81.713:30.330|"Duval County, Florida"|HERLONG AIRPORT
18149|999999-3840|-87.276:30.650|"Escambia County, Florida"|PENSACOLA ELLYSON FLD N
18489|720672-485|-81.309:29.450|"Flagler County, Florida"|FLAGLER COUNTY AIRPORT
18354|724739-99999|-84.779:29.810|"Franklin County, Florida"|CARRABELLE THOMPSON
17655|720945-99999|-84.608:30.530|"Gadsden County, Florida"|QUINCY MUNI ARPT
12655|999999-12833|-82.815:29.730|"Gilchrist County, Florida"|CROSS CITY AIRPORT
18253|999999-92827|-81.218:26.970|"Glades County, Florida"|SEBRING 23 SSE
18320|999999-12832|-85.218:29.930|"Gulf County, Florida"|APALACHICOLA
17628|722166-99999|-82.978:30.490|"Hamilton County, Florida"|VALDOSTA RGNL
17726|749045-99999|-81.810:27.490|"Hardee County, Florida"|SEBRING RGNL
17637|724741-99999|-81.223:26.610|"Hendry County, Florida"|LA BELLE MUNI
12661|749049-99999|-82.402:28.570|"Hernando County, Florida"|BROOKSVILLE FLORIDA AAF
18069|749045-99999|-81.252:27.330|"Highlands County, Florida"|SEBRING RGNL
18018|997357-99999|-82.353:27.890|"Hillsborough County, Florida"|MCKAY BAY ENTRANCE
17490|747761-99999|-85.767:30.850|"Holmes County, Florida"|TRI CO
16483|747930-12843|-80.597:27.690|"Indian River County, Florida"|VERO BEACH MUNICIPAL AI
18145|749087-99999|-85.229:30.770|"Jackson County, Florida"|MARIANNA FLORIDA AAF
16075|722224-99999|-83.840:30.370|"Jefferson County, Florida"|PERRY FOLEY
17254|722224-53862|-83.123:30.050|"Lafayette County, Florida"|PERRY FOLEY
18396|722106-12835|-81.968:26.570|"Lee County, Florida"|PAGE FIELD AIRPORT
18269|999999-93805|-84.346:30.490|"Leon County, Florida"|TALLAHASSEE DALE MABRY
18081|994640-99999|-82.785:29.290|"Levy County, Florida"|CEDAR KEY
12672|720945-99999|-84.848:30.290|"Liberty County, Florida"|QUINCY MUNI ARPT
17704|722166-93845|-83.497:30.450|"Madison County, Florida"|VALDOSTA REGIONAL AIRPO
17725|722115-99999|-82.401:27.410|"Manatee County, Florida"|SARASOTA BRADENTON
18115|722189-92815|-80.441:27.090|"Martin County, Florida"|WITHAM FIELD AIRPORT
10820|999999-13889|-81.736:30.570|"Nassau County, Florida"|JACKSONVILLE IMESON
18203|722246-99999|-86.594:30.690|"Okaloosa County, Florida"|DUKE FLD
18103|722261-360|-80.945:27.290|"Okeechobee County, Florida"|OKEECHOBEE COUNTY AIRPO
12680|722053-99999|-81.261:28.570|"Orange County, Florida"|EXECUTIVE
18400|749047-99999|-81.259:28.010|"Osceola County, Florida"|KISSIMMEE FLORIDA AAF
12681|722064-99999|-82.465:28.330|"Pasco County, Florida"|PORT RICHEY (ASOS)
17487|722116-99999|-82.708:27.890|"Pinellas County, Florida"|ST PETERSBURG CLEAR
18146|722017-99999|-81.619:28.010|"Polk County, Florida"|WINTER HAVEN
12684|749048-99999|-81.745:29.570|"Putnam County Area, Florida"|KEYSTONE AIRPARK
17843|722212-92814|-81.442:29.930|"St. Johns County, Florida"|ST AUGUSTINE AIRPORT
18114|722103-99999|-80.371:27.370|"St. Lucie County, Florida"|ST LUCIE CO INTL
17064|720383-53847|-87.050:30.650|"Santa Rosa County, Florida"|WHITING FIELD NAVAL AIR
18304|722118-482|-82.359:27.170|"Sarasota County, Florida"|VENICE MUNICIPAL AIRPOR
18364|722057-99999|-81.223:28.730|"Seminole County, Florida"|ORLANDO SANFORD
12689|749054-99999|-82.133:28.650|"Sumter County, Florida"|BUSHNELL FIELD
12887|722224-53862|-83.006:30.170|"Suwannee County, Florida"|PERRY FOLEY
18148|749084-99999|-83.657:29.970|"Taylor County, Florida"|PERRY FLORIDA AAF
18086|749048-415|-82.357:30.050|"Union County, Florida"|KEYSTONE AIRPARK
18673|720904-299|-81.191:29.010|"Volusia County, Florida"|DELAND MUNICIPAL AIRPOR
17928|994086-99999|-84.407:30.130|"Wakulla County, Florida"|SHP - SHELL POINT  FL
12694|747780-99999|-86.121:30.650|"Walton County, Florida"|EGLIN AFB RANGE NO.52
15767|747761-99999|-85.713:30.610|"Washington County, Florida"|TRI CO
17808|722039-12885|-80.258:26.130|"Broward County, Florida, East Part"|FT LAUDER EXECUTIVE ARP
18621|749050-99999|-81.653:28.690|"Lake County Area, Florida"|LEESBURG FLORIDA AAF
12698|722055-99999|-82.186:29.250|"Marion County Area, Florida"|OCALA INTL J TAYLOR
15852|999999-12889|-81.689:29.250|"Ocala National Forest Area, Florida"|BOMBING RANGE DETACHMEN
18021|999999-12844|-80.453:26.650|"Palm Beach County Area, Florida"|WEST PALM BEACH INTL AR
32826|722039-12885|-80.551:26.210|"Water Conservation Area, Florida"|FT LAUDER EXECUTIVE ARP
12867|722035-99999|-80.856:26.290|"Big Cypress Reservation, Broward County, Florida"|CLEWISTON
19855|999999-92826|-80.854:26.170|"Miccosukee Indian Alligator Alley Reservation, Broward County, Florida"|EVERGLADES CITY 5 NE
18068|998008-99999|-81.559:26.170|"Collier County Area, Florida"|ROOKERY BAY RESERVE
15729|999999-12853|-80.392:25.610|"Miami-Dade County Area, Florida"|RICHMOND NAS
16748|722013-99999|-81.563:24.930|"Monroe County, Keys Area, Florida"|KEY WEST / BOCA CHICA(N
12703|998274-99999|-80.830:25.570|"Department of Interior Lands, Florida"|BROAD RIVER
16592|722156-53873|-84.846:34.250|"Bartow County, Georgia"|CARTERSVILLE AIRPORT
10902|749496-99999|-83.691:32.810|"Bibb County, Georgia"|MOGUL
12704|747805-99999|-81.732:32.410|"Bulloch County, Georgia"|STATESBORO BULLOCH
12705|999999-3820|-81.929:33.050|"Burke County, Georgia"|AUGUSTA BUSH FIELD
11131|720966-99999|-83.966:33.330|"Butts County, Georgia"|GRIFFIN SPALDING CO
14769|999999-13882|-85.122:34.890|"Catoosa County, Georgia"|CHATTANOOGA LOVELL FIEL
10903|722270-13864|-84.558:33.930|"Cobb County, Georgia"|DOBBINS AIR RESERVE BAS
15366|720268-99999|-84.623:30.890|"Decatur County, Georgia"|DECATUR CO INDUSTRI
10904|999999-93830|-84.187:33.810|"DeKalb County, Georgia"|ATLANTA NAS
12706|999999-13869|-84.220:31.530|"Dougherty County, Georgia"|ALBANY MUNICIPAL AP
11129|722195-99999|-84.745:33.690|"Douglas County, Georgia"|FULTON CO ARPT BROW
19035|999999-3822|-81.333:32.330|"Effingham County, Georgia"|SAVANNAH INTL AP
12707|720951-330|-82.325:32.570|"Emanuel County, Georgia"|EAST GEORGIA REGIONAL A
10905|722185-99999|-84.092:34.210|"Forsyth County, Georgia"|LEE GILMER MEM
