areasymbol,lkey,areaname,mlraoffice,longitude,latitude,mbrminx,mbrminy,mbrmaxx,mbrmaxy
AZ639,10257,"Black Hills-Sedona Area, Arizona, Parts of Coconino and Yavapai Counties","Phoenix, AZ",-112.1356265139475,34.692946769102846,-112.612153847509,34.248150684402596,-111.65909918038601,35.137742853803104
AZ641,10258,"Beaver Creek Area, Arizona","Phoenix, AZ",-111.66528978775449,34.75153034344965,-111.94127684047199,34.5730044812461,-111.389302735037,34.9300562056532
AZ643,10259,"Long Valley Area, Arizona","Phoenix, AZ",-111.4145544674905,34.6013209329317,-111.869921669408,34.3058586003827,-110.95918726557301,34.8967832654807
AZ645,10260,"Aguila-Carefree Area, Arizona, Parts of Maricopa and Pinal Counties","Phoenix, AZ",-112.379790034909,33.6699142499035,-113.334617468704,33.291968811420695,-111.424962601114,34.0478596883863
AZ646,17978,"Organ Pipe Cactus National Monument, Arizona","Phoenix, AZ",-112.8466256028075,32.0083362732459,-113.08567143066401,31.8159525344553,-112.607579774951,32.2007200120365
AZ647,10261,"Luke Air Force Range, Arizona, Parts of Maricopa, Pima and Yuma Counties","Phoenix, AZ",-113.434857192432,32.57388012629865,-114.56364275624901,32.2349846808649,-112.306071628615,32.912775571732396
AZ648,10262,"Cabeza Prieta Area, Arizona, Parts of Pima and Yuma Counties","Phoenix, AZ",-113.446339381166,32.23376926118135,-113.96187524565,31.9615782188946,-112.93080351668199,32.5059603034681
AZ649,10263,"Yuma-Wellton Area, Parts of Yuma County, Arizona and Imperial County, California","Phoenix, AZ",-114.07484064297401,33.02906393258955,-114.81623297403601,32.418896384233996,-113.33344831191201,33.6392314809451
AZ651,10264,"Maricopa County, Arizona, Central Part","Phoenix, AZ",-112.691178742332,33.4206534022227,-113.33522079836901,33.115662956667,-112.04713668629499,33.72564384777839
AZ653,10265,"Gila Bend-Ajo Area, Arizona, Parts of Maricopa and Pima Counties","Phoenix, AZ",-112.767959236455,32.74583928749395,-113.333900793223,32.2004719024349,-112.202017679687,33.291206672553
AZ655,10266,"Eastern Maricopa and Northern Pinal Counties Area, Arizona","Phoenix, AZ",-111.7267354920195,33.3431238174327,-112.049017410821,33.1180436137168,-111.404453573218,33.5682040211486
AZ656,10267,"Colorado River Indian Reservation, Parts of La Paz County, Arizona, and Riverside and San Bernardino Counties, California","Phoenix, AZ",-114.381126446855,33.95887278105195,-114.55091776208201,33.6365270529235,-114.211335131628,34.2812185091804
AZ657,10268,"Kofa Area, Arizona, Parts of La Paz and Yuma Counties","Phoenix, AZ",-113.960664425458,33.5092433464021,-114.587921168004,32.6995810780891,-113.33340768291201,34.3189056147151
AZ658,10269,"Gila River Indian Reservation, Arizona, Parts of Maricopa and Pinal Counties","Phoenix, AZ",-111.911104380209,33.17836347209875,-112.306195891427,32.967189607756,-111.516012868991,33.3895373364415
AZ659,10270,"Pinal County, Arizona, Western Part","Phoenix, AZ",-111.731786894245,32.80997333232525,-112.203688666885,32.5013273735499,-111.259885121605,33.1186192911006
AZ661,10271,"Eastern Pinal and Southern Gila Counties, Arizona","Phoenix, AZ",-111.0163534999005,32.94749335530305,-111.58429658912901,32.5015787285336,-110.448410410672,33.3934079820725
AZ662,10272,"Safford Area, Arizona","Phoenix, AZ",-109.779179729075,32.89721721935835,-110.056361718255,32.672667501951,-109.501997739895,33.1217669367657
AZ663,10273,"Gila-Duncan Area, Parts of Graham and Greenlee Counties, Arizona","Phoenix, AZ",-109.63973432176,32.86540932802765,-110.231898089134,32.4259607442339,-109.047570554386,33.3048579118214
AZ664,10274,"San Simon Area Parts of Cochise Graham and Greenlee Counties, Arizona","Phoenix, AZ",-109.46202414783049,32.3795616965437,-109.87629404052,31.895907182086702,-109.04775425514099,32.8632162110007
AZ665,10275,"Willcox Area, Arizona Parts of Cochise and Graham Counties","Phoenix, AZ",-109.80304129002451,32.22416197303315,-110.063823087573,31.905053791897,-109.542259492476,32.5432701541693
AZ666,10276,"Cochise County, Arizona, Northwestern Part","Phoenix, AZ",-110.1979568509465,32.16625047030875,-110.45166085710899,31.9048989095416,-109.94425284478399,32.4276020310759
AZ667,10277,"Santa Cruz and Parts of Cochise and Pima Counties, Arizona","Phoenix, AZ",-110.8375143739465,31.6260094257571,-111.45124930671801,31.3323589346003,-110.223779441175,31.9196599169139
AZ668,10278,"Tucson-Avra Valley Area, Arizona","Phoenix, AZ",-111.14992086029551,32.11389151584445,-111.372697340142,31.7259807335398,-110.92714438044901,32.5018022981491
AZ669,10279,"Pima County, Arizona, Eastern Part","Phoenix, AZ",-111.1288203319435,31.9835714259895,-111.80698899409501,31.4531243989815,-110.45065166979201,32.5140184529975
AZ671,10280,"Cochise County, Arizona, Douglas-Tombstone Part","Phoenix, AZ",-109.755023082419,31.61892192625,-110.46092786802,31.3323471185329,-109.04911829681801,31.905496733967098
AZ673,10281,"Graham County, Arizona, Southwestern Part","Phoenix, AZ",-110.1468495168045,32.71749650179865,-110.45174297613998,32.4218299237185,-109.841956057469,33.0131630798788
AZ675,10282,"San Carlos Indian Reservation, Arizona, Parts of Gila and Graham Counties","Phoenix, AZ",-110.12405568711,33.3464298042892,-110.75264526649299,32.875717624237105,-109.495466107727,33.817141984341305
AZ683,10283,"Fort Apache Indian Reservation, Arizona, Parts of Apache, Gila, and Navajo Counties","Phoenix, AZ",-110.1391252927815,33.89124541346365,-110.78336919163601,33.475616774845,-109.494881393927,34.3068740520823
AZ687,10284,"Tonto National Forest, Arizona, Parts of Gila, Maricopa, Pinal and Yavapai Counties","Phoenix, AZ",-111.29598104619899,33.8155873496835,-112.06532915925101,33.177710060978605,-110.52663293314698,34.4534646383884
AZ691,10285,"Apache-Sitgreaves National Forests, Arizona, Parts of Apache, Coconino, Greenlee, and Navajo Counties","Phoenix, AZ",-110.07112024688149,33.8550666825075,-111.09566109775,32.9767382351055,-109.04657939601299,34.7333951299095
AZ693,10286,"Oak Creek-San Francisco Peaks Area, Arizona, Part of Coconino County","Phoenix, AZ",-111.599910194935,35.20609673836555,-111.99207642201401,34.8269225766649,-111.207743967856,35.585270900066206
AZ695,10287,"Kaibab National Forests, Arizona, Parts of Coconino, Mohave and Yavapai Counties","Phoenix, AZ",-112.18243771281098,35.94603380774315,-112.67177531158899,34.988574282245395,-111.69310011403299,36.9034933332409
AZ697,10288,"Mohave County, Arizona, Central Part","Phoenix, AZ",-114.0446113329915,35.6730310256868,-114.75637422166099,35.1519504371968,-113.332848444322,36.1941116141768
AZ699,10289,"Hualapai-Havasupai Area, Arizona, Parts of Coconino, Mohave, and Yavapai Counties","Phoenix, AZ",-113.15486753527149,35.926092951799646,-113.90462710880699,35.4942672491224,-112.405107961736,36.3579186544769
AZ701,10290,"Grand Canyon Area, Arizona, Parts of Coconino and Mohave Counties","Phoenix, AZ",-112.82547001585999,36.30460270464515,-114.05046877759399,35.7507262155129,-111.60047125412599,36.8584791937774
AZ703,10291,"Tohono O'Odham Nation, Arizona, Parts of Maricopa, Pima and Pinal Counties","Phoenix, AZ",-111.972789689179,32.15041681223735,-112.727512284493,31.5087475498553,-111.21806709386499,32.7920860746194
AZ707,10292,"Little Colorado River Area, Arizona, Parts of Coconino and Navajo Counties","Phoenix, AZ",-111.1579720388825,36.0102630549744,-111.874384355611,35.1558268711449,-110.44155972215401,36.864699238803894
AZ711,10293,"Navajo Mountain Area, Arizona, Parts of Apache, Coconino and Navajo Counties","Phoenix, AZ",-110.640816267077,36.616262982749205,-111.646792850254,36.2282820325969,-109.6348396839,37.0042439329015
AZ712,28675,"Canyon de Chelly National Monument, Arizona","Phoenix, AZ",-109.34038555465199,36.143173783612696,-109.544858031934,35.9910386921433,-109.13591307736999,36.2953088750821
AZ713,10294,"Chinle Area, Parts of Apache and Navajo Counties, Arizona, and San Juan County, New Mexico","Phoenix, AZ",-109.8022263640155,36.24781405884565,-110.616743800906,35.8023723912434,-108.987708927125,36.693255726447894
AZ714,10295,"Hopi Area, Arizona, Parts of Coconino and Navajo Counties","Phoenix, AZ",-110.50069807559899,35.964411061669395,-111.00071136227,35.5000123643504,-110.000684788928,36.4288097589884
AZ715,10296,"Fort Defiance Area, Parts of Apache and Navajo Counties, Arizona and McKinley and San Juan Counties, New Mexico","Phoenix, AZ",-109.5078534691625,35.686716551344155,-110.670108650363,35.166634607722806,-108.34559828796199,36.206798494965504
AZ723,10298,"Coronado National Forest, Arizona, Parts of Cochise, Graham, Pima and Pinal Counties","Phoenix, AZ",-110.0054814654965,32.221338488798196,-110.961224401207,31.436308556821498,-109.049738529786,33.0063684207749
CA011,14076,"Colusa County, California","Davis, CA",-122.29020529886199,39.16921471174755,-122.785096209943,38.923789946515,-121.79531438778099,39.4146394769801
CA013,14077,"Contra Costa County, California","Davis, CA",-121.9879424178705,37.9115764638229,-122.441462408185,37.7186360756989,-121.534422427556,38.1045168519469
CA021,14078,"Glenn County, California","Davis, CA",-122.397398103167,39.5917951663116,-122.938354696535,39.383000929126,-121.856441509799,39.800589403497206
CA031,14079,"Kings County, California","Davis, CA",-119.894722969813,36.138793034508296,-120.31510532769501,35.7886110825879,-119.474340611931,36.4889749864287
CA033,14080,"Lake County, California","Davis, CA",-122.716999805419,39.12465391358225,-123.094229710726,38.667825759749,-122.339769900112,39.5814820674155
CA041,14081,"Marin County, California","Davis, CA",-122.68847185600751,38.06828925672025,-123.024392382755,37.815423225603,-122.35255132926001,38.3211552878375
CA053,14082,"Monterey County, California","Davis, CA",-121.0963787804885,36.3523321615794,-121.980808516292,35.7886255824979,-120.211949044685,36.916038740660895
CA055,14083,"Napa County, California","Davis, CA",-122.35428083632351,38.509638966126346,-122.646697257645,38.154948213217395,-122.061864415002,38.8643297190353
CA067,14084,"Sacramento County, California","Davis, CA",-121.4428722386725,38.37735982300775,-121.862576938456,38.0184254607398,-121.02316753888901,38.7362941852757
CA069,14085,"San Benito County, California","Davis, CA",-121.1203087609245,36.593144967516,-121.643963124711,36.1973342533335,-120.59665439713801,36.9889556816985
CA077,14086,"San Joaquin County, California","Davis, CA",-121.2509457406245,37.8912463372649,-121.58483425282301,37.481846472707296,-120.917057228426,38.3006462018225
CA087,14087,"Santa Cruz County, California","Davis, CA",-121.9513957902125,37.0688168656213,-122.317376933169,36.8510089003586,-121.58541464725599,37.286624830884
CA095,14088,"Solano County, California","Davis, CA",-121.999993602404,38.28604025191575,-122.40723743520701,38.0319388246645,-121.592749769601,38.540141679167
CA097,14089,"Sonoma County, California","Davis, CA",-122.94113422377399,38.46107032539635,-123.53238788037599,38.0693558810026,-122.349880567172,38.8527847697901
CA101,14090,"Sutter County, California","Davis, CA",-121.68130858819049,39.02015994582535,-121.948084695072,38.7346553571009,-121.414532481309,39.3056645345498
CA113,14091,"Yolo County, California","Davis, CA",-121.962077375916,38.619794575354405,-122.422937840469,38.3136463720851,-121.50121691136299,38.92594277862371
CA600,14198,"Humboldt County, Central Part, California","Davis, CA",-123.9797015617765,40.669403175592194,-124.40972647675899,40.33493033092729,-123.549676646794,41.0038760202571
CA601,14199,"Humboldt County, South Part, California","Davis, CA",-123.97348952319349,40.2315377077593,-124.403059814448,40.001346979855796,-123.54391923193899,40.4617284356628
CA602,14092,"Siskiyou County, California, Central Part","Davis, CA",-122.5892431857275,41.63564025773775,-123.05194352754,41.2617325659887,-122.126542843915,42.0095479494868
CA603,14237,"Modoc County, California, Alturas Area","Davis, CA",-120.61103607186,41.58962302468685,-120.928819875702,41.183972645481205,-120.293252268018,41.9952734038925
CA604,14238,"Intermountain Area, Parts of Lassen, Modoc, Shasta, and Siskiyou Counties, California","Davis, CA",-121.4790730393945,41.157624842911346,-122.315265371637,40.7107013558081,-120.642880707152,41.6045483300146
CA605,14093,"Humboldt and Del Norte Area, California","Davis, CA",-123.8955126127195,41.34915790068895,-124.25622703354601,40.6997929530917,-123.534798191893,41.99852284828621
CA606,14094,"Trinity County, California, Weaverville Area","Davis, CA",-122.9659288455125,40.6579338131551,-123.23895875039,40.4774734344532,-122.69289894063499,40.838394191857
CA607,14095,"Shasta County Area, California","Davis, CA",-122.28343783049701,40.68609278418615,-122.932768073169,40.3145972726615,-121.634107587825,41.0575882957108
CA608,14239,"Susanville Area, Parts of Lassen and Plumas Counties, California","Davis, CA",-120.660764420899,40.51818727484449,-121.325944755837,39.852247831015895,-119.995584085961,41.1841267186731
CA609,14096,"Alameda Area, California","Davis, CA",-121.82399308120401,37.6390978325132,-122.178892511501,37.460834181428204,-121.469093650907,37.817361483598205
CA610,14097,"Alameda County, California, Western Part","Davis, CA",-122.1431790424935,37.67982550180025,-122.37382327488399,37.453946266783795,-121.912534810103,37.9057047368167
CA612,14098,"Butte Area, California, Parts of Butte and Plumas Counties","Davis, CA",-121.55901509235551,39.70160047571454,-122.069232135074,39.295072162293295,-121.048798049637,40.1081287891358
CA614,14240,"Sierra Valley Area, California, Parts of Sierra, Plumas, and Lassen Counties","Davis, CA",-120.218740665404,39.71617962719505,-120.437629924079,39.5777605222903,-119.999851406729,39.854598732099795
CA618,14179,"Yuba County, California","Davis, CA",-121.32272646475101,39.278928381770854,-121.635867621947,38.9184240772302,-121.00958530755501,39.6394326863115
CA619,14099,"Nevada County Area, California","Davis, CA",-121.04834311443649,39.220840720678154,-121.27988446121799,39.0053644139424,-120.816801767655,39.4363170274139
CA620,14100,"Placer County, California, Western Part","Davis, CA",-121.08240587859349,39.0090593361582,-121.484467386379,38.711228127046496,-120.68034437080799,39.3068905452699
CA624,14101,"El Dorado Area, California","Davis, CA",-120.806640917106,38.7563803083399,-121.14881684850701,38.5023519487436,-120.46446498570499,39.010408667936204
CA628,14102,"Amador Area, California","Davis, CA",-120.69743270867698,38.3898407807464,-121.02505831826099,38.2174771310493,-120.369807099093,38.5622044304435
CA630,14103,"Central Sierra Foothills Area, California, Parts of Calaveras and Tuolumne Counties","Davis, CA",-120.577475062826,38.050330435788354,-120.995476269191,37.6335170566838,-120.15947385646099,38.4671438148929
CA632,17969,"Stanislaus County, California, Northern Part","Davis, CA",-120.7897761410475,37.91898964776915,-120.92645873554,37.7600969057074,-120.653093546555,38.0778823898309
CA637,14105,"San Mateo Area, California","Davis, CA",-122.33139380416799,37.34331561613905,-122.511568860019,37.1067360769706,-122.15121874831699,37.5798951553075
CA638,14106,"San Diego County Area, California","Davis, CA",-116.83840373749649,33.01983250743195,-117.596213171854,32.5342642923955,-116.080594303139,33.5054007224684
CA641,14107,"Santa Clara Area, California, Western Part","Davis, CA",-121.949044527214,37.2636761226896,-122.202652814192,37.0428923221426,-121.69543624023599,37.48445992323661
CA642,14108,"Stanislaus County, California, Western Part","Davis, CA",-121.22477470413051,37.399188549141996,-121.48509414678101,37.13495467043529,-120.96445526148001,37.6634224278487
CA644,14109,"Eastern Stanislaus Area, California","Davis, CA",-120.814651080407,37.6161882352059,-121.241429647384,37.399504550657504,-120.38787251343001,37.8328719197543
CA645,14110,"Tehama County, California","Davis, CA",-122.20382865807551,40.12122019650795,-123.06562595169301,39.7974326674436,-121.34203136445801,40.445007725572296
CA646,14111,"Eastern Santa Clara Area, California","Davis, CA",-121.5369098599585,37.1888881672513,-121.865528921735,36.8932014110272,-121.20829079818199,37.4845749234754
CA647,14112,"Merced County, California, Western Part","Davis, CA",-120.89424327886849,37.041550616359956,-121.248152284966,36.7405888812158,-120.54033427277099,37.342512351504105
CA648,14113,"Merced Area, California","Davis, CA",-120.5235053600855,37.3390519882869,-120.994514872373,37.044572114024895,-120.052495847798,37.6335318625489
CA649,14114,"Mariposa County Area, California","Davis, CA",-120.05924517262,37.49132872410655,-120.395484642038,37.1830394746476,-119.723005703202,37.7996179735655
