areaname,lkey,station_id,solar_region_key,station_name,latitude,longitude,soil_sim,solar_sim,weather_sim_2000,weather_sim_2010,weather_sim_future,comp_sim_2000,comp_sim_2010,comp_sim_future
"Snake Range Area, Nevada, Part of White Pine County",20524,724860-23154,38.890:-114.260,ELY AIRPORT/YELLAND FIE,38.905296325683594,-114.24901580810547,0.56620497,0.8877113,0.1971207857131958,0.21564741432666779,0.2156463861465454,0.5503456791241964,0.5565212219953537,0.5565208792686462
"Cache Valley Area, Parts of Cache and Box Elder Counties, Utah",14297,724796-94128,41.690:-111.820,LOGAN-CACHE AIRPORT,41.68345642089844,-111.81224060058594,0.4277091,0.9790251,0.25737154483795166,0.2584434449672699,0.25770100951194763,0.5547019243240356,0.5550592243671417,0.5548117458820343
"Shivwits Area, Arizona, Part of Mohave County",10250,724754-23186,36.530:-113.620,ST GEORGE MUNICIPAL ARP,36.54542541503906,-113.60792541503906,0.53921264,0.9061285,0.3471266031265259,0.2076546847820282,0.20759832859039307,0.5974892576535542,0.5509986182053883,0.5509798328081766
"Washington County Area, Utah",14311,724754-23186,37.250:-113.460,ST GEORGE MUNICIPAL ARP,37.26563262939453,-113.458251953125,0.5245087,0.91823304,0.3471266031265259,0.2076546847820282,0.20759832859039307,0.5966227849324544,0.5501321454842885,0.5501133600870768
"San Mateo Area, California",14105,724938-93231,37.330:-122.340,SAN CARLOS AIRPORT,37.34331512451172,-122.33139038085938,0.85962075,0.5067871,0.27551165223121643,0.28055039048194885,0.27498236298561096,0.5473065078258514,0.5489860872427622,0.5471300780773163
"Val Verde County, Texas",13389,722610-22010,29.770:-101.220,DEL RIO INTERNATIONAL A,29.762922286987305,-101.22769165039062,0.5951282,0.8487154,0.23453660309314728,0.20030395686626434,0.20030111074447632,0.5594600687424341,0.5480491866668065,0.5480482379595438
"Los Angeles County, California, West San Fernando Valley Area",14134,722886-23130,34.250:-118.500,VAN NUYS AIRPORT,34.23527526855469,-118.50556182861328,0.18730222,0.88411707,0.606543779373169,0.5709924697875977,0.5718480944633484,0.5593210210402807,0.5474705845117569,0.5477557927370071
"Pershing County, Nevada, East Part",14267,725830-24128,40.410:-117.900,WINNEMUCCA MUNICIPAL AI,40.4283561706543,-117.91678619384766,0.40056065,0.9723084,0.2550221383571625,0.26582521200180054,0.2659105360507965,0.542630394299825,0.5462314188480377,0.546259860197703
"Fairfield-Nephi Area, Utah",14299,725724-24174,39.890:-112.020,PROVO MUNICIPAL AIRPORT,39.89241409301758,-112.02357482910156,0.44104865,0.9159507,0.21202175319194794,0.28152674436569214,0.2815241515636444,0.5230070402224858,0.5461753706137339,0.5461745063463846
"Alameda County, California, Western Part",14097,724930-23230,37.690:-122.140,METRO OAKLAND INTL AIRP,37.67982482910156,-122.14318084716797,2.0607289E-4,0.97620195,0.6375802159309387,0.6596686840057373,0.6597597599029541,0.5379960801074049,0.5453589027990043,0.54538926143141
"Cashmere Mountain Area, Washington, Parts of Chelan and Okanogan Counties",10469,727825-94239,47.850:-120.540,PANGBORN MEMORIAL AIRPO,47.847557067871094,-120.55392456054688,0.6689079,0.559339,0.34445062279701233,0.40174540877342224,0.401547372341156,0.5242324968179066,0.5433307588100433,0.5432647466659546
"Tonto National Forest, Arizona, Parts of Gila, Maricopa, Pinal and Yavapai Counties",10284,722786-23104,33.810:-111.300,WILLIAMS GATEWAY AIRPOR,33.815589904785156,-111.29598236083984,0.61781436,0.886903,0.06199253350496292,0.12042626738548279,0.12115658819675446,0.5222366278370221,0.5417145391305287,0.5419579794009526
"Great Basin National Park, Nevada",20523,724860-23154,38.930:-114.260,ELY AIRPORT/YELLAND FIE,38.941551208496094,-114.24432373046875,0.5322917,0.8704124,0.1971207857131958,0.21564741432666779,0.2156463861465454,0.5332749684651693,0.5394505113363266,0.5394501686096191
"Harney County Area, Oregon",14289,726830-94185,43.010:-119.060,BURNS MUNICIPAL AIRPORT,43.015953063964844,-119.06954193115234,0.4694923,0.83292997,0.2818737328052521,0.3120066523551941,0.311605304479599,0.5280986626942952,0.5381429692109425,0.5380091865857441
"Douglas-Plateau Area, Colorado, Parts of Garfield and Mesa Counties",14407,724760-23066,39.370:-108.380,GRAND JUNCTION REGIONAL,39.368003845214844,-108.37535095214844,0.5781367,0.81650186,0.21174941956996918,0.21676313877105713,0.21861714124679565,0.5354626526435217,0.5371338923772176,0.5377518932024637
"Yavapai County, Arizona, Western Part",10256,723723-23184,34.690:-112.660,ERNEST A. LOVE FIELD AR,34.70640182495117,-112.65957641601562,0.555439,0.87992215,0.20563875138759613,0.17187613248825073,0.17166082561016083,0.5469999661048253,0.5357457598050435,0.5356739908456802
"Dinosaur National Monument, Colorado and Utah",14414,725705-94030,40.570:-108.940,VERNAL AIRPORT,40.56999588012695,-108.91967010498047,0.61164504,0.87839407,0.0446745827794075,0.11701741814613342,0.11704395711421967,0.5115712309877077,0.5356855094432831,0.5356943557659785
"Fresno County, California, Western Part",14116,747020-23110,36.490:-120.420,NAVAL AIR STATION,36.47544860839844,-120.42190551757812,0.19591182,0.9642143,0.4372049570083618,0.44581103324890137,0.44552645087242126,0.5324437022209167,0.5353123943010966,0.5352175335089365
"Island of Kahoolawe, Hawaii",14202,911900-22516,20.570:-156.620,KAHULUI AIRPORT,20.55254364013672,-156.61611938476562,0.6367158,0.5325418,0.3766789734363556,0.4308108985424042,0.43080922961235046,0.5153122047583262,0.5333561797936757,0.5333556234836578
"City of Rocks National Reserve, Idaho",20652,725867-24133,42.090:-113.700,BURLEY MUNICIPAL AIRPOR,42.07251739501953,-113.70623779296875,0.44828358,0.93767184,0.1534998118877411,0.2045484185218811,0.2047301083803177,0.513151745001475,0.530167947212855,0.5302285104990005
"Targhee National Forest, Idaho and Wyoming",11225,726818-94194,43.890:-112.020,REXBURG-MADISON COUNTY,43.905364990234375,-112.02348327636719,0.46946403,0.8665643,0.20123369991779327,0.24659425020217896,0.24738959968090057,0.5124206691980361,0.5275408526261647,0.5278059691190718
"Eastern Fresno Area, California",14117,723890-93193,36.770:-119.660,FRESNO YOSEMITE INTERNA,36.77356719970703,-119.67860412597656,0.043809295,0.9598307,0.5901764035224915,0.577039361000061,0.5770235061645508,0.5312721331914265,0.5268931190172831,0.526887834072113
"Desert National Wildlife Refuge Area, Nevada, South Part",20879,720675-99999,36.610:-115.220,INDIAN SPRINGS RANGE 63,36.594173431396484,-115.20045471191406,0.53624105,0.92303973,0.1274966150522232,0.12128178775310516,0.1215243712067604,0.528925801316897,0.526854192217191,0.5269350533684094
"Guadalupe Mountains National Park, Texas",26035,722620-23055,31.890:-104.860,GUADALUPE PASS AMOS,31.89963150024414,-104.86827087402344,0.674813,0.9120478,-0.004978872835636139,-0.008894328027963638,-0.008895217441022396,0.5272939677039782,0.5259888159732024,0.5259885195021827
"Baker County Area, Oregon",10380,726886-24130,44.690:-117.540,BAKER CITY MUNICIPAL AR,44.68949890136719,-117.54806518554688,0.8005077,0.5326015,0.21820968389511108,0.2446570098400116,0.24455437064170837,0.517106294631958,0.5259220699469248,0.5258878568808237
"Grand Staircase-Escalante National Monument Area, Parts of Kane and Garfield Counties, Utah",10347,724756-23159,37.490:-111.740,BRYCE CANYON AIRPORT,37.50873565673828,-111.72066497802734,0.56771904,0.85564667,0.15645918250083923,0.14392194151878357,0.14404121041297913,0.5266082982222239,0.5224292178948721,0.5224689741929373
"Pershing County, Nevada, West Part",14260,725805-24172,40.490:-118.860,DERBY FIELD AIRPORT,40.479949951171875,-118.85746765136719,0.37676394,0.9788926,0.20890460908412933,0.20353730022907257,0.2036433070898056,0.5215203911066055,0.51973128815492,0.5197666237751642
"Humboldt and Del Norte Area, California",14093,725945-24283,41.330:-123.900,ARCATA AIRPORT,41.349159240722656,-123.8955078125,0.48702306,0.38414577,0.6174635887145996,0.682815670967102,0.6830250024795532,0.49621080358823133,0.5179948310057322,0.5180646081765492
"Grand County, Utah - Central Part",14427,724776-93075,39.010:-109.620,CANYONLANDS FIELD AIRPO,38.997825622558594,-109.61502838134766,0.5192271,0.90300095,0.11261912435293198,0.1312776356935501,0.13127659261226654,0.5116157208879788,0.5178352246681849,0.5178348769744237
"Sanpete Valley Area, Utah, Parts of Utah and Sanpete Counties",14306,725724-24174,39.570:-111.660,PROVO MUNICIPAL AIRPORT,39.55231475830078,-111.67739868164062,0.34660113,0.9235897,0.21202175319194794,0.28152674436569214,0.2815241515636444,0.4940708627303441,0.5172391931215922,0.5172383288542429
"Sutter County, California",14090,724838-93205,39.010:-121.700,YUBA COUNTRY AIRPORT,39.02015686035156,-121.68130493164062,-0.14180773,0.9550101,0.6415154337882996,0.7364251017570496,0.73671555519104,0.4849059383074442,0.5165424942970276,0.5166393121083577
"Island of Lanai, Hawaii",14195,911905-22524,20.850:-156.940,LANAI AIRPORT,20.8306941986084,-156.9337615966797,0.70385295,0.61686254,0.30715659260749817,0.22860778868198395,0.22862887382507324,0.5426240265369415,0.5164410918951035,0.5164481202761332
"Mohave County, Arizona, Southern Part",14188,723805-23179,34.690:-113.980,NEEDLES AIRPORT,34.68317413330078,-113.98968505859375,0.5393963,0.90288264,0.10603950172662735,0.10423433780670166,0.10403429716825485,0.5161061411102612,0.5155044198036193,0.5154377395908037
"Craters of the Moon National Monument and Preserve, Idaho",10449,725867-24133,43.130:-113.540,BURLEY MUNICIPAL AIRPOR,43.14170837402344,-113.53913879394531,0.3939136,0.94689816,0.1534998118877411,0.2045484185218811,0.2047301083803177,0.4981038570404053,0.5151200592517853,0.5151806225379307
"Coleville-Bridgeport Area, Parts of Alpine and Mono Counties, California",14141,725847-93230,38.450:-119.340,LAKE TAHOE AIRPORT,38.44902038574219,-119.34938049316406,0.26333663,0.81377554,0.31467360258102417,0.4657454192638397,0.4657471477985382,0.463928590218226,0.5142858624458312,0.514286438624064
"Prineville Area, Oregon",10403,726920-24230,44.290:-120.780,ROBERTS FIELD AIRPORT,44.28193664550781,-120.77644348144531,0.455055,0.81664616,0.24259939789772034,0.26910579204559326,0.2688819468021393,0.5047668516635895,0.5136023163795471,0.5135277012983958
"Caribou National Forest, Idaho and Wyoming",11222,725868-94184,42.610:-111.780,ALLEN H TIGERT AIRPORT,42.6164436340332,-111.76808166503906,0.48402253,0.9551099,0.11372998356819153,0.09986971318721771,0.09865139424800873,0.5176208019256591,0.5130007117986678,0.5125946054855982
"Carbon Area, Utah, Parts of Carbon and Emery Counties",14424,724700-93141,39.610:-110.540,CARBON COUNTY AIRPORT,39.59754943847656,-110.54161071777344,0.48183763,0.9157321,0.11328159272670746,0.14121828973293304,0.14028975367546082,0.5036171029011408,0.5129293352365494,0.512619823217392
"Mohave County, Arizona, Central Part",10288,723700-93167,35.690:-114.060,KINGMAN AIRPORT,35.673030853271484,-114.04460906982422,0.41720995,0.92085475,0.22917968034744263,0.19918017089366913,0.20045438408851624,0.5224147935708363,0.5124149570862452,0.5128396948178608
"White Sands Missile Range, New Mexico, Parts of Dona Ana, Lincoln, Otero, Sierra and Socorro Counties",18894,747320-23002,33.090:-106.420,HOLLOMAN AFB AIRPORT,33.07482147216797,-106.40985107421875,0.24496578,0.8565821,0.046186912804841995,0.43430495262145996,0.43436235189437866,0.3825782649219036,0.5119509448607762,0.5119700779517491
"Santa Cruz and Parts of Cochise and Pima Counties, Arizona",10277,722813-53146,31.610:-110.820,PIONEER AIRFIELD,31.62601089477539,-110.83750915527344,0.5589182,0.8468992,0.11332300305366516,0.12825870513916016,0.12748976051807404,0.506380130847295,0.5113586982091267,0.5111023833354313
"Clark County Area, Nevada",14183,722096-53127,35.810:-114.980,HENDERSON EXECUTIVE ARP,35.7957763671875,-114.97199249267578,0.41604507,0.9515758,0.09960918128490448,0.1642170250415802,0.16420769691467285,0.4890766888856887,0.5106126368045806,0.5106095274289448
"Lyon County Area, Nevada",14254,724885-93102,38.970:-119.220,FALLON NAS,38.981849670410156,-119.23361206054688,0.39991242,0.9320368,0.18524593114852905,0.19898775219917297,0.19847437739372253,0.505731721719106,0.5103123287359873,0.5101412038008372
"Elko County, Nevada, Central Part",14265,725825-24121,41.050:-115.620,ELKO REGIONAL AIRPORT,41.06241989135742,-115.60930633544922,0.38032457,0.8924312,0.24142931401729584,0.2528541386127472,0.2528539001941681,0.5047283619642258,0.5085366368293762,0.5085365573565165
"Tuscarora Mountain Area, Nevada, Parts of Elko, Eureka and Lander Counties",14248,725825-24121,40.770:-116.460,ELKO REGIONAL AIRPORT,40.778839111328125,-116.445556640625,0.3743093,0.896675,0.24142931401729584,0.2528541386127472,0.2528539001941681,0.5041378686825434,0.5079461435476939,0.5079460640748341
"Rio Blanco County Area, Colorado",14410,724674-94050,39.930:-108.260,MEEKER AIRPORT,39.937095642089844,-108.25868225097656,0.5587359,0.78132164,0.15780672430992126,0.18157632648944855,0.181573748588562,0.4992880920569102,0.5072112927834193,0.5072104334831238
"Canyonlands National Park, Utah",19859,724776-93075,38.250:-109.940,CANYONLANDS FIELD AIRPO,38.23400115966797,-109.94955444335938,0.46570033,0.9218337,0.11261912435293198,0.1312776356935501,0.13127659261226654,0.5000510488947232,0.5062705526749293,0.506270204981168
"Humboldt County, Nevada, East Part",14275,725830-24128,41.250:-117.700,WINNEMUCCA MUNICIPAL AI,41.26310729980469,-117.68558502197266,0.2856963,0.9668416,0.2550221383571625,0.26582521200180054,0.2659105360507965,0.5025200049082438,0.5061210294564565,0.5061494708061218
"Kern County, California, Southeastern Part",14128,723171-53144,35.090:-118.220,NORTH AUXILIARY AIRFIEL,35.07438659667969,-118.23978424072266,0.29628477,0.9276965,0.25609153509140015,0.2940834164619446,0.2943992018699646,0.4933576087156931,0.5060215691725413,0.5061268309752146
"Virgin Islands of the United States",12869,785430-11640,17.970:-64.820,CYRIL E KING AIRPORT,18.04454803466797,-64.82533264160156,0.77937603,0.49575582,0.17276564240455627,0.2424604743719101,0.24245840311050415,0.48263249794642127,0.5058641086022059,0.5058634181817372
"Western White Pine County Area, Nevada, Parts of White Pine and Eureka Counties",14278,724860-23154,39.410:-115.260,ELY AIRPORT/YELLAND FIE,39.402809143066406,-115.26739501953125,0.37004238,0.9306112,0.1971207857131958,0.21564741432666779,0.2156463861465454,0.4992581208546956,0.505433663725853,0.5054333209991455
"Merced Area, California",14113,724815-23257,37.330:-120.540,MRCD MUNI/MACREADY FLD,37.33905029296875,-120.52350616455078,-0.07184082,0.97708446,0.5355444550514221,0.605023205280304,0.6049078702926636,0.4802626967430115,0.5034222801526387,0.5033838351567586
"Churchill County Area, Nevada, Parts of Churchill and Lyon Counties",14268,724885-93102,39.530:-118.340,FALLON NAS,39.538230895996094,-118.34272766113281,0.37731627,0.93359077,0.18524593114852905,0.19898775219917297,0.19847437739372253,0.49871765573819477,0.503298262755076,0.5031271378199259
"Rich County, Utah",14421,724796-94128,41.570:-111.260,LOGAN-CACHE AIRPORT,41.57131576538086,-111.27883911132812,0.2837589,0.9673336,0.25737154483795166,0.2584434449672699,0.25770100951194763,0.5028213560581207,0.5031786561012268,0.5029311776161194
"Capitol Reef National Park, Utah",10345,724735-23170,38.050:-111.140,HANKSVILLE,38.066532135009766,-111.14329528808594,0.52556336,0.84998953,0.03748315945267677,0.13237063586711884,0.13037310540676117,0.4710120173792044,0.5026411761840184,0.5019753326972325
"Rifle Area, Colorado, Parts of Garfield and Mesa Counties",14408,724674-94050,39.570:-107.700,MEEKER AIRPORT,39.58332824707031,-107.71627807617188,0.47963548,0.8453831,0.15780672430992126,0.18157632648944855,0.181573748588562,0.49427510301272076,0.5021983037392298,0.5021974444389343
"Bannock County Area, Idaho, Parts of Bannock and Power Counties",10438,725780-24156,42.610:-112.220,POCATELLO REGIONAL AIRP,42.610206604003906,-112.20587158203125,0.23193805,0.9893114,0.23117251694202423,0.2821030616760254,0.28210365772247314,0.484140654404958,0.5011175026496251,0.5011177013317744
"Wallowa-Whitman National Forest, Oregon",11205,726886-24130,45.090:-117.620,BAKER CITY MUNICIPAL AR,45.106414794921875,-117.60066223144531,0.7607023,0.4932662,0.21820968389511108,0.2446570098400116,0.24455437064170837,0.4907260636488596,0.4995418389638264,0.49950762589772535
"Glen Canyon National Recreation Area",19941,724735-23170,37.650:-110.820,HANKSVILLE,37.657798767089844,-110.80217742919922,0.45219365,0.90889156,0.03748315945267677,0.13237063586711884,0.13037310540676117,0.46618945524096483,0.4978186140457789,0.497152770558993
"Emery Area, Utah, Parts of Emery, Carbon, Grand, and Sevier Counties",14426,724700-93141,39.010:-110.700,CARBON COUNTY AIRPORT,39.02742385864258,-110.71263122558594,0.4220983,0.92836386,0.11328159272670746,0.14121828973293304,0.14028975367546082,0.4879145870606104,0.497226819396019,0.4969173073768616
"Middle Fork Payette River Area, Idaho, Parts of Valley and Boise Counties",11215,725864-94182,44.290:-115.820,MCCALL MUNICIPAL AIRPOR,44.27332305908203,-115.82260131835938,0.38061196,0.7221417,0.2009838968515396,0.38782668113708496,0.38808393478393555,0.43457917869091034,0.4968601067860921,0.496945858001709
