lkey|station_id|solar_region_key|areaname|weather_station
14157|725920-24257|40.810:-122.540|"Shasta-Trinity National Forest Area, Parts of Humboldt, Siskiyou, Shasta, Tehama, and Trinity Counties, California"|REDDING MUNICIPAL AIRPO
20767|725905-23275|39.770:-123.020|"Mendocino National Forest Area, California"|UKIAH MUNICIPAL AIRPORT
14160|725845-23225|39.930:-120.780|"Plumas National Forest Area, California"|BLUE CANYON - NYACK ARP
14161|725845-23225|39.370:-120.540|"Tahoe National Forest Area, California"|BLUE CANYON - NYACK ARP
14162|725847-93230|38.770:-120.300|"Eldorado National Forest Area, California, Parts of Alpine, Amador, El Dorado, and Placer Counties"|LAKE TAHOE AIRPORT
14327|725847-93230|38.490:-119.500|"Toiyabe National Forest Area, California"|LAKE TAHOE AIRPORT
14164|724800-23157|37.090:-118.660|"Inyo National Forest, Western Part, California"|BISHOP AIRPORT
14165|724800-23157|37.130:-118.700|"High Sierra Area, California"|BISHOP AIRPORT
14166|723890-93193|37.250:-119.380|"Sierra National Forest Area Parts of Fresno, California"|FRESNO YOSEMITE INTERNA
14167|723895-23149|36.130:-118.660|"Sequoia National Forest Parts of Fresno, Kern and Tulare Counties, California"|PORTERVILLE MUNICIPAL A
14168|724800-23157|37.450:-118.380|"Inyo National Forest, Eastern Part, California and Nevada"|BISHOP AIRPORT
14169|723762-93244|34.930:-119.740|"Los Padres National Forest Area, California"|SANTA YNEZ AIRPORT
14170|723820-23182|34.450:-118.220|"Angeles National Forest Area, California"|PDLE PRODN FLT/TST AF P
14171|722860-23119|33.930:-116.980|"San Bernardino National Forest Area, California"|MARCH AIR RESERVE BASE
20685|725930-23233|36.490:-121.180|"Pinnacles National Monument, California"|SALINAS MUNICIPAL AIRPO
14172|725920-24257|40.490:-121.420|"Lassen Volcanic National Park, California"|REDDING MUNICIPAL AIRPO
14174|724800-23157|36.770:-118.620|"Sequoia and Kings Canyon National Parks, California"|BISHOP AIRPORT
14176|690150-93121|33.890:-115.860|"Joshua Tree National Park, California"|TWENTY NINE PALMS
20559|725946-24286|41.410:-123.980|"Redwood National and State Parks, California"|JACK MCNAMARA FIELD ARP
14244|724800-23157|37.170:-118.500|"Benton-Owens Valley Area Parts of Inyo and Mono Counties, California"|BISHOP AIRPORT
19626|747188-23158|33.730:-115.180|"Colorado Desert Area, California"|BLYTHE AIRPORT
19627|722810-23199|33.130:-116.060|"Anza-Borrego Area, California"|NAF
19628|722096-53127|35.810:-115.940|"Mojave Desert Area, Northeast Part, California"|HENDERSON EXECUTIVE ARP
19629|724800-23157|37.410:-117.900|"Fish Lake and Deep Springs Valleys Area, California"|BISHOP AIRPORT
10641|724695-23036|39.850:-104.380|"Adams County Area, Parts of Adams and Denver Counties, Colorado"|BUCKLEY AIR FORCE BASE
10642|724695-23036|39.650:-104.380|"Arapahoe County, Colorado"|BUCKLEY AIR FORCE BASE
10643|724604-93076|37.330:-102.580|"Baca County, Colorado"|ELKHART-MORTON CO AIRPO
10644|724635-23067|37.970:-103.060|"Bent County, Colorado"|LA JUNTA MUNICIPAL AIRP
14360|724620-23061|37.330:-105.460|"Costilla County Area, Colorado"|SAN LUIS VALLEY REGIONA
10646|724635-23067|38.330:-103.780|"Crowley County, Colorado"|LA JUNTA MUNICIPAL AIRP
14361|724695-23036|39.730:-104.940|"Denver County Area, Colorado"|BUCKLEY AIR FORCE BASE
10647|724635-23067|38.450:-102.780|"Kiowa County, Colorado"|LA JUNTA MUNICIPAL AIRP
10648|724650-23065|39.290:-102.620|"Kit Carson County, Colorado"|RENNER FIELD/GOODLAND M
10649|724665-93010|39.050:-103.620|"Lincoln County, Colorado"|LIMON MUNICIPAL AIRPORT
10650|725610-24030|40.730:-103.100|"Logan County, Colorado"|SIDNEY MUNICIPAL AIRPOR
10651|724698-24015|40.250:-103.820|"Morgan County, Colorado"|COLORADO PLAINS RGNL AR
10653|724635-23067|37.970:-103.740|"Otero County, Colorado"|LA JUNTA MUNICIPAL AIRP
10654|725626-24091|40.610:-102.340|"Phillips County, Colorado"|IMPERIAL MUNICIPAL AIRP
10656|725621-94063|40.890:-102.340|"Sedgwick County, Colorado"|SEARLE FIELD AIRPORT
10657|724698-24015|40.010:-103.260|"Washington County, Colorado"|COLORADO PLAINS RGNL AR
10658|724698-24015|40.010:-102.420|"Yuma County, Colorado"|COLORADO PLAINS RGNL AR
10659|724768-24051|40.770:-104.260|"Weld County, Colorado, Northern Part"|GREELEY-WELD COUNTY ARP
10660|724768-24051|40.330:-104.620|"Weld County, Colorado, Southern Part"|GREELEY-WELD COUNTY ARP
14362|724666-93067|39.330:-104.900|"Castle Rock Area, Colorado"|CENTENNIAL AIRPORT
14363|724666-93067|39.330:-104.340|"Elbert County, Colorado, Western Part"|CENTENNIAL AIRPORT
10661|724665-93010|39.210:-103.900|"Elbert County, Colorado, Eastern Part"|LIMON MUNICIPAL AIRPORT
10662|724660-93037|38.810:-104.500|"El Paso County Area, Colorado"|CITY OF COLORADO SPRING
10663|724640-93058|38.130:-104.620|"Pueblo Area, Colorado, Parts of Pueblo and Custer Counties"|PUEBLO MEMORIAL AIRPORT
14364|724645-23070|37.690:-104.900|"Huerfano County Area, Colorado"|PERRY STOKES AIRPORT
10664|724645-23070|37.410:-104.100|"Las Animas County Area, Colorado, Parts of Huerfano and Las Animas Counties"|PERRY STOKES AIRPORT
14365|724620-23061|37.210:-106.060|"Conejos County Area, Colorado"|SAN LUIS VALLEY REGIONA
14366|724620-23061|37.570:-106.340|"Rio Grande County Area, Colorado"|SAN LUIS VALLEY REGIONA
14367|724620-23061|37.570:-105.780|"Alamosa Area, Colorado"|SAN LUIS VALLEY REGIONA
14368|724620-23061|38.090:-106.020|"Saguache County Area, Colorado"|SAN LUIS VALLEY REGIONA
14369|724620-23061|38.010:-105.700|"Sangre de Cristo Area, Colorado, Parts of Alamosa, Custer, Fremont, Huerfano, and Saguache Counties"|SAN LUIS VALLEY REGIONA
14371|724640-93058|37.810:-105.100|"Wet Mountains and Spanish Peaks Area, Colorado, Parts of Custer, Fremont, Huerfano, Las Animas, and Pueblo Counties"|PUEBLO MEMORIAL AIRPORT
14372|724680-94015|38.490:-105.460|"Fremont County Area, Colorado"|BUTTS AAF AIRPORT
14459|745310-93065|39.010:-105.500|"Teller-Park Area, Colorado, Parts of Park and Teller Counties"|USAF ACADEMY AIRSTRIP A
14374|745310-93065|39.090:-105.100|"Pike National Forest, Eastern Part, Colorado, Parts of Douglas, El Paso, Jefferson, and Teller Counties"|USAF ACADEMY AIRSTRIP A
14375|724666-93067|39.650:-105.220|"Golden Area, Colorado, Parts of Denver, Douglas, Jefferson, and Park Counties"|CENTENNIAL AIRPORT
19948|724769-94035|40.330:-105.540|"Estes Park Area, Colorado, Parts of Boulder and Larimer Counties"|FORT COLLINS LOVELAND A
14376|724769-94035|40.090:-105.260|"Boulder County Area, Colorado"|FORT COLLINS LOVELAND A
14377|724769-94035|40.650:-105.500|"Larimer County Area, Colorado"|FORT COLLINS LOVELAND A
16551|720262-94076|40.290:-105.780|"Arapaho-Roosevelt National Forest Area, Colorado, Parts of Boulder, Clear Creek, Gilpin, Grand, Park and Larimer Counties"|MC ELROY AFLD
14379|A00005-94076|40.690:-106.220|"Jackson County Area, Colorado"|MC ELORY AIRFIELD AIRPO
14380|725710-94025|40.490:-106.780|"Routt National Forest Area, Colorado, Parts of Grand, Jackson, Moffat, and Routt Counties"|YAMPA VALLEY AIRPORT
14381|725710-94025|40.450:-107.060|"Routt Area, Colorado, Parts of Rio Blanco and Routt Counties"|YAMPA VALLEY AIRPORT
14382|A00005-94076|40.050:-106.180|"Grand County Area, Colorado"|MC ELORY AIRFIELD AIRPO
14383|A00005-94076|40.330:-106.180|"Willow Creek Pass Area, Colorado, Parts of Grand and Jackson Counties"|MC ELORY AIRFIELD AIRPO
14384|724769-94035|40.370:-105.700|"Rocky Mountain National Park, Colorado, Parts of Boulder, Grand, and Larimer Counties"|FORT COLLINS LOVELAND A
14385|724666-93067|39.730:-105.580|"Georgetown Area, Colorado, Parts of Clear Creek, Gilpin, and Park Counties"|CENTENNIAL AIRPORT
18095|724675-23063|39.450:-107.100|"Holy Cross Area, Colorado, Parts of Eagle, Garfield, Mesa, Pitkin, and Summit Counties"|EAGLE CO REGIONAL AIRPO
14387|724675-23063|39.530:-106.900|"Aspen-Gypsum Area, Colorado, Parts of Eagle, Garfield, and Pitkin Counties"|EAGLE CO REGIONAL AIRPO
14388|724673-93009|39.130:-105.900|"Pike and San Isabel NF, Colorado, Northern Part, Parts of Chaffee, Clear Creek, Fremont, Jefferson, Lake, Park, and Saguache Counties"|LEADVILLE/LAKE COUNTY A
14390|724673-93009|38.930:-106.180|"Chaffee-Lake Area, Colorado, Parts of Chaffee and Lake Counties"|LEADVILLE/LAKE COUNTY A
14391|724765-93013|38.930:-107.540|"Grand Mesa - West Elk Area, Colorado, Parts of Delta, Garfield, Gunnison, Mesa, and Montrose Counties"|MONTROSE REGIONAL AIRPO
14392|724677-93007|38.850:-106.820|"Taylor River Area, Colorado, Northeastern Part of Gunnison County"|GUNSN-CRSTED BUTTE RGL
14393|724677-93007|38.450:-106.980|"Gunnison Area, Colorado, Parts of Gunnison, Hinsdale, and Saguache Counties"|GUNSN-CRSTED BUTTE RGL
14394|724677-93007|38.250:-106.740|"Cochetopa Area, Colorado, Parts of Gunnison, Hinsdale, and Saguache Counties"|GUNSN-CRSTED BUTTE RGL
14396|724625-93005|37.330:-107.100|"Piedra Area, Colorado, Parts of Archuleta, Hinsdale, La Plata, Mineral, and Rio Grande Counties"|DURA-LA PLATA CO AIRPOR
14398|723675-93092|37.170:-106.980|"Archuleta County Area, Colorado"|CHAMA AWRS
10246|724625-93005|37.330:-107.900|"La Plata County Area, Colorado"|DURA-LA PLATA CO AIRPOR
10247|724767-93069|37.090:-108.660|"Ute Mountain Area, Colorado and New Mexico"|CORTEZ MUNICIPAL AIRPOR
10248|724767-93069|37.530:-108.620|"Cortez Area, Colorado, Parts of Dolores and Montezuma Counties"|CORTEZ MUNICIPAL AIRPOR
14399|724767-93069|37.650:-108.060|"Animas-Dolores Area, Colorado, Parts of Archuleta, Dolores, Hinsdale, La Plata, Montezuma, San Juan, and San Miguel Counties"|CORTEZ MUNICIPAL AIRPOR
14400|724765-93013|38.010:-107.780|"Ouray Area, Colorado, Parts of Gunnison, Hinsdale, Ouray, San Juan, and San Miguel Counties"|MONTROSE REGIONAL AIRPO
14401|724765-93013|38.090:-108.460|"San Miguel Area, Colorado, Parts of Dolores, Montrose, and San Miguel Counties"|MONTROSE REGIONAL AIRPO
14402|724765-93013|38.410:-108.420|"Uncompahgre National Forest Area, Colorado, Parts of Mesa, Montrose, Ouray, and San Miguel Counties"|MONTROSE REGIONAL AIRPO
14403|724765-93013|38.410:-107.940|"Ridgway Area, Colorado, Parts of Delta, Gunnison, Montrose, and Ouray Counties"|MONTROSE REGIONAL AIRPO
14404|724765-93013|38.810:-107.820|"Paonia Area, Colorado, Parts of Delta, Gunnison, and Montrose Counties"|MONTROSE REGIONAL AIRPO
14406|724760-23066|38.930:-108.660|"Mesa County Area, Colorado"|GRAND JUNCTION REGIONAL
14407|724760-23066|39.370:-108.380|"Douglas-Plateau Area, Colorado, Parts of Garfield and Mesa Counties"|GRAND JUNCTION REGIONAL
14408|724674-94050|39.570:-107.700|"Rifle Area, Colorado, Parts of Garfield and Mesa Counties"|MEEKER AIRPORT
14409|724674-94050|39.890:-107.420|"Flat Tops Area, Colorado, Parts of Eagle, Garfield, Moffat, Rio Blanco, and Routt Counties"|MEEKER AIRPORT
14410|724674-94050|39.930:-108.260|"Rio Blanco County Area, Colorado"|MEEKER AIRPORT
14411|725700-24046|40.610:-108.180|"Moffat County Area, Colorado"|CRAIG-MOFFAT AIRPORT
14413|724673-93009|39.650:-106.180|"Summit County Area, Colorado"|LEADVILLE/LAKE COUNTY A
14414|725705-94030|40.570:-108.940|"Dinosaur National Monument, Colorado and Utah"|VERNAL AIRPORT
12330|725027-54788|41.490:-72.740|"State of Connecticut"|MERIDEN MARKHAM MUNI AR
10972|724050-13743|38.890:-77.020|"District of Columbia"|RONALD REAGAN WASHINGTO
11061|724088-13707|39.090:-75.460|"Kent County, Delaware"|DOVER AFB AIRPORT
11063|724180-13781|39.570:-75.580|"New Castle County, Delaware"|NEW CASTLE COUNTY AIRPO
11064|724093-13764|38.730:-75.380|"Sussex County, Delaware"|SUSSEX COUNTY AIRPORT
12639|747560-12816|29.690:-82.340|"Alachua County, Florida"|GAINESVILLE REGIONAL AI
18204|722067-63823|30.370:-82.260|"Baker County, Florida"|CECIL FIELD AIRPORT
12640|747750-13846|30.250:-85.700|"Bay County, Florida"|TYNDALL AFB AIRPORT
15730|747560-12816|29.930:-82.220|"Bradford County, Florida"|GAINESVILLE REGIONAL AI
18324|747950-12867|28.290:-80.700|"Brevard County, Florida"|PATRICK AFB AIRPORT
18382|747750-13846|30.410:-85.180|"Calhoun County, Florida"|TYNDALL AFB AIRPORT
18249|722034-12812|26.890:-82.020|"Charlotte County, Florida"|CHARLOTTE COUNTY AIRPOR
12644|722055-12861|28.850:-82.500|"Citrus County, Florida"|OCALA INTERNATIONAL AIR
10817|722067-63823|29.970:-81.820|"Clay County, Florida"|CECIL FIELD AIRPORT
16747|747560-12816|30.210:-82.620|"Columbia County, Florida"|GAINESVILLE REGIONAL AI
17761|722034-12812|27.170:-81.820|"De Soto County, Florida"|CHARLOTTE COUNTY AIRPOR
18112|722120-12833|29.570:-83.180|"Dixie County, Florida"|CROSS CITY AIRPORT
16312|722065-93837|30.330:-81.700|"Duval County, Florida"|JACKSONVILLE NAS
18149|722220-99999|30.650:-87.260|"Escambia County, Florida"|PENSACOLA  FL
18489|998000-99999|29.450:-81.300|"Flagler County, Florida"|GUANA TOLOMATO MATANZAS
18354|722200-12832|29.810:-84.780|"Franklin County, Florida"|APALACHICOLA MUNI AIRPO
17655|722140-93805|30.530:-84.620|"Gadsden County, Florida"|TALLAHASSEE REGIONAL AI
12655|722120-12833|29.730:-82.820|"Gilchrist County, Florida"|CROSS CITY AIRPORT
18253|722108-12894|26.970:-81.220|"Glades County, Florida"|SW FLORIDA INTN AIRPORT
18320|722200-12832|29.930:-85.220|"Gulf County, Florida"|APALACHICOLA MUNI AIRPO
17628|722166-93845|30.490:-82.980|"Hamilton County, Florida"|VALDOSTA REGIONAL AIRPO
17726|722123-12809|27.490:-81.820|"Hardee County, Florida"|BARTOW MUNICIPAL AIRPOR
17637|722108-12894|26.610:-81.220|"Hendry County, Florida"|SW FLORIDA INTN AIRPORT
12661|722014-12818|28.570:-82.420|"Hernando County, Florida"|HERNANDO COUNTY AIRPORT
18018|720374-92825|27.890:-82.340|"Hillsborough County, Florida"|PETER O KNIGHT AIRPORT
17490|999999-63871|30.850:-85.780|"Holmes County, Florida"|TRI-COUNTY AIRPORT
16483|722103-12895|27.690:-80.580|"Indian River County, Florida"|ST LUCIE COUNTY INTL AR
18145|999999-63871|30.770:-85.220|"Jackson County, Florida"|TRI-COUNTY AIRPORT
16075|722224-53862|30.370:-83.860|"Jefferson County, Florida"|PERRY FOLEY
17254|A00009-53862|30.050:-83.140|"Lafayette County, Florida"|PERRY-FOLEY AIRPORT
18396|722106-12835|26.570:-81.980|"Lee County, Florida"|PAGE FIELD AIRPORT
18269|722140-93805|30.490:-84.340|"Leon County, Florida"|TALLAHASSEE REGIONAL AI
18081|722120-12833|29.290:-82.780|"Levy County, Florida"|CROSS CITY AIRPORT
12672|722140-93805|30.290:-84.860|"Liberty County, Florida"|TALLAHASSEE REGIONAL AI
17704|722166-93845|30.450:-83.500|"Madison County, Florida"|VALDOSTA REGIONAL AIRPO
17725|722115-12871|27.410:-82.420|"Manatee County, Florida"|SARASOTA/BRADENTON INTL
18115|722189-92815|27.090:-80.460|"Martin County, Florida"|WITHAM FIELD AIRPORT
10820|722060-13889|30.570:-81.740|"Nassau County, Florida"|JACKSONVILLE  INTERNATI
18203|722215-13884|30.690:-86.580|"Okaloosa County, Florida"|BOB SIKES AIRPORT
18103|722103-12895|27.290:-80.940|"Okeechobee County, Florida"|ST LUCIE COUNTY INTL AR
12680|722053-12841|28.570:-81.260|"Orange County, Florida"|EXECUTIVE AIRPORT
18400|722011-92813|28.010:-81.260|"Osceola County, Florida"|KISSIMMEE GATEWAY AIRPO
12681|722014-12818|28.330:-82.460|"Pasco County, Florida"|HERNANDO COUNTY AIRPORT
17487|722116-12873|27.890:-82.700|"Pinellas County, Florida"|ST PETE-CLWTR INTL AIRP
18146|747931-12876|28.010:-81.620|"Polk County, Florida"|WINTER HAVEN'S GILBERT
12684|998000-99999|29.570:-81.740|"Putnam County Area, Florida"|GUANA TOLOMATO MATANZAS
17843|722212-92814|29.930:-81.460|"St. Johns County, Florida"|ST AUGUSTINE AIRPORT
18114|722103-12895|27.370:-80.380|"St. Lucie County, Florida"|ST LUCIE COUNTY INTL AR
17064|720383-53847|30.650:-87.060|"Santa Rosa County, Florida"|WHITING FIELD NAVAL AIR
18304|994220-99999|27.170:-82.340|"Sarasota County, Florida"|VENICE  FL
18364|722057-12854|28.730:-81.220|"Seminole County, Florida"|ORLANDO SANFORD AIRPORT
12689|722014-12818|28.650:-82.140|"Sumter County, Florida"|HERNANDO COUNTY AIRPORT
12887|A00009-53862|30.170:-83.020|"Suwannee County, Florida"|PERRY-FOLEY AIRPORT
18148|A00009-53862|29.970:-83.660|"Taylor County, Florida"|PERRY-FOLEY AIRPORT
18086|747560-12816|30.050:-82.340|"Union County, Florida"|GAINESVILLE REGIONAL AI
18673|747870-12834|29.010:-81.180|"Volusia County, Florida"|DAYTONA BEACH INTERNATI
17928|722140-93805|30.130:-84.420|"Wakulla County, Florida"|TALLAHASSEE REGIONAL AI
12694|722210-13858|30.650:-86.140|"Walton County, Florida"|EGLIN AFB AIRPORT
15767|999999-63871|30.610:-85.700|"Washington County, Florida"|TRI-COUNTY AIRPORT
17808|722039-12885|26.130:-80.260|"Broward County, Florida, East Part"|FT LAUDER EXECUTIVE ARP
18621|722213-12819|28.690:-81.660|"Lake County Area, Florida"|LEESBURG REGIONAL AIRPO
12698|722055-12861|29.250:-82.180|"Marion County Area, Florida"|OCALA INTERNATIONAL AIR
15852|722012-92817|29.250:-81.700|"Ocala National Forest Area, Florida"|THE VILLAGES
18021|722030-12844|26.650:-80.460|"Palm Beach County Area, Florida"|PALM BEACH INTERNATIONA
32826|722039-12885|26.210:-80.540|"Water Conservation Area, Florida"|FT LAUDER EXECUTIVE ARP
12867|722039-12885|26.290:-80.860|"Big Cypress Reservation, Broward County, Florida"|FT LAUDER EXECUTIVE ARP
19855|722037-92809|26.170:-80.860|"Miccosukee Indian Alligator Alley Reservation, Broward County, Florida"|NORTH PERRY AIRPORT
18068|998008-99999|26.170:-81.540|"Collier County Area, Florida"|ROOKERY BAY RESERVE
15729|722029-12888|25.610:-80.380|"Miami-Dade County Area, Florida"|KENDALL-TAMIAMI EXEC AR
16748|722015-12850|24.930:-81.580|"Monroe County, Keys Area, Florida"|KEY WEST NAS
12703|722029-12888|25.570:-80.820|"Department of Interior Lands, Florida"|KENDALL-TAMIAMI EXEC AR
16592|722156-53873|34.250:-84.860|"Bartow County, Georgia"|CARTERSVILLE AIRPORT
10902|722175-13860|32.810:-83.700|"Bibb County, Georgia"|ROBINS AFB AIRPORT
12704|747805-63818|32.410:-81.740|"Bulloch County, Georgia"|STATESBORO-BULLOCK CO A
12705|722181-13837|33.050:-81.940|"Burke County, Georgia"|DANIEL FIELD AIRPORT
11131|747806-63809|33.330:-83.980|"Butts County, Georgia"|THOMASTON-UPSON CO AIRP
14769|723240-13882|34.890:-85.140|"Catoosa County, Georgia"|LOVELL FIELD AIRPORT
10903|722270-13864|33.930:-84.540|"Cobb County, Georgia"|DOBBINS AIR RESERVE BAS
15366|720268-53882|30.890:-84.620|"Decatur County, Georgia"|DCATR CO INDUS AIRPK AR
10904|722196-53863|33.810:-84.180|"DeKalb County, Georgia"|DEKALB-PEACHTREE AIRPOR
12706|722160-13869|31.530:-84.220|"Dougherty County, Georgia"|SW GEORGIA REGIONAL ARP
11129|722190-13874|33.690:-84.740|"Douglas County, Georgia"|HARTSFIELD-JACKSON ATLA
19035|747805-63818|32.330:-81.340|"Effingham County, Georgia"|STATESBORO-BULLOCK CO A
12707|722134-63822|32.570:-82.340|"Emanuel County, Georgia"|VIDALIA REGIONAL AIRPOR
10905|722185-53838|34.210:-84.100|"Forsyth County, Georgia"|LEE GILMER MEMORIAL ARP
10907|722270-13864|33.850:-84.460|"Fulton County, Georgia"|DOBBINS AIR RESERVE BAS
14902|722154-53885|34.490:-84.860|"Gordon County, Georgia"|DALTON MUNICIPAL AIRPOR
12882|720268-53882|30.890:-84.220|"Grady County, Georgia"|DCATR CO INDUS AIRPK AR
11130|720347-63877|33.570:-83.180|"Greene County, Georgia"|GREENE COUNTY REGIONAL
15842|747808-63803|33.970:-84.020|"Gwinnett County, Georgia"|GWINNETT CO-BRISCOE FD
10909|722185-53838|34.650:-83.500|"Habersham County, Georgia"|LEE GILMER MEMORIAL ARP
10910|723190-93846|34.370:-82.940|"Hart County, Georgia"|ANDERSON REGIONAL AIRPO
10911|720348-63886|33.330:-83.700|"Jasper County, Georgia"|BALDWIN COUNTY AIRPORT
12708|720301-63846|32.770:-81.940|"Jenkins County, Georgia"|PLANTATION AIRPARK
12709|722166-93845|30.810:-83.260|"Lowndes County, Georgia"|VALDOSTA REGIONAL AIRPO
10912|998010-99999|31.490:-81.420|"McIntosh County, Georgia"|SAPELO ISLAND RESERVE
10913|722176-53884|33.050:-84.660|"Meriwether County, Georgia"|NEWNAN COWETA COUNTY AR
11132|747806-63809|33.010:-83.900|"Monroe County, Georgia"|THOMASTON-UPSON CO AIRP
11175|720347-63877|33.610:-83.460|"Morgan County, Georgia"|GREENE COUNTY REGIONAL
10916|722255-93842|32.490:-84.860|"Muscogee County, Georgia"|COLUMBUS METRO AIRPORT
10917|723110-13873|33.850:-83.060|"Oglethorpe County, Georgia"|ATHENS/BEN EPPS AIRPORT
16586|722156-53873|33.930:-84.900|"Paulding County, Georgia"|CARTERSVILLE AIRPORT
10918|722130-13861|31.370:-82.220|"Pierce County, Georgia"|WAYCROSS-WARE CO. AIRPO
